"Series";"Time";"Value"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-04";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-05";"null"
"Vorarlberg";"2020-03-06";"null"
"Vorarlberg";"2020-03-06";"null"
"Vorarlberg";"2020-03-06";"null"
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-06";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-07";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-08";1
"Vorarlberg";"2020-03-09";1
"Vorarlberg";"2020-03-09";1
"Vorarlberg";"2020-03-09";1
"Vorarlberg";"2020-03-09";1
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";2
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-09";3
"Vorarlberg";"2020-03-10";3
"Vorarlberg";"2020-03-10";3
"Vorarlberg";"2020-03-10";3
"Vorarlberg";"2020-03-10";3
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";"null"
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-10";11
"Vorarlberg";"2020-03-11";11
"Vorarlberg";"2020-03-11";11
"Vorarlberg";"2020-03-11";11
"Vorarlberg";"2020-03-11";11
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";12
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-11";13
"Vorarlberg";"2020-03-12";13
"Vorarlberg";"2020-03-12";13
"Vorarlberg";"2020-03-12";13
"Vorarlberg";"2020-03-12";13
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";15
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-12";16
"Vorarlberg";"2020-03-13";16
"Vorarlberg";"2020-03-13";16
"Vorarlberg";"2020-03-13";16
"Vorarlberg";"2020-03-13";16
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";17
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-13";22
"Vorarlberg";"2020-03-14";22
"Vorarlberg";"2020-03-14";22
"Vorarlberg";"2020-03-14";22
"Vorarlberg";"2020-03-14";22
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";26
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-14";34
"Vorarlberg";"2020-03-15";34
"Vorarlberg";"2020-03-15";34
"Vorarlberg";"2020-03-15";34
"Vorarlberg";"2020-03-15";34
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";39
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-15";48
"Vorarlberg";"2020-03-16";48
"Vorarlberg";"2020-03-16";48
"Vorarlberg";"2020-03-16";48
"Vorarlberg";"2020-03-16";48
"Vorarlberg";"2020-03-16";48
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-16";55
"Vorarlberg";"2020-03-17";55
"Vorarlberg";"2020-03-17";55
"Vorarlberg";"2020-03-17";55
"Vorarlberg";"2020-03-17";55
"Vorarlberg";"2020-03-17";91
"Vorarlberg";"2020-03-17";91
"Vorarlberg";"2020-03-17";91
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-17";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";"null"
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-18";124
"Vorarlberg";"2020-03-19";124
"Vorarlberg";"2020-03-19";124
"Vorarlberg";"2020-03-19";124
"Vorarlberg";"2020-03-19";124
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";138
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-19";151
"Vorarlberg";"2020-03-20";151
"Vorarlberg";"2020-03-20";151
"Vorarlberg";"2020-03-20";151
"Vorarlberg";"2020-03-20";151
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";179
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";"null"
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-20";197
"Vorarlberg";"2020-03-21";197
"Vorarlberg";"2020-03-21";197
"Vorarlberg";"2020-03-21";197
"Vorarlberg";"2020-03-21";197
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";215
"Vorarlberg";"2020-03-21";228
"Vorarlberg";"2020-03-21";228
"Vorarlberg";"2020-03-21";228
"Vorarlberg";"2020-03-21";"null"
"Vorarlberg";"2020-03-21";"null"
"Vorarlberg";"2020-03-21";228
"Vorarlberg";"2020-03-21";228
"Vorarlberg";"2020-03-21";240
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-21";249
"Vorarlberg";"2020-03-22";249
"Vorarlberg";"2020-03-22";249
"Vorarlberg";"2020-03-22";249
"Vorarlberg";"2020-03-22";249
"Vorarlberg";"2020-03-22";249
"Vorarlberg";"2020-03-22";250
"Vorarlberg";"2020-03-22";250
"Vorarlberg";"2020-03-22";262
"Vorarlberg";"2020-03-22";262
"Vorarlberg";"2020-03-22";263
"Vorarlberg";"2020-03-22";263
"Vorarlberg";"2020-03-22";263
"Vorarlberg";"2020-03-22";272
"Vorarlberg";"2020-03-22";280
"Vorarlberg";"2020-03-22";293
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-22";294
"Vorarlberg";"2020-03-23";294
"Vorarlberg";"2020-03-23";294
"Vorarlberg";"2020-03-23";294
"Vorarlberg";"2020-03-23";294
"Vorarlberg";"2020-03-23";297
"Vorarlberg";"2020-03-23";309
"Vorarlberg";"2020-03-23";309
"Vorarlberg";"2020-03-23";309
"Vorarlberg";"2020-03-23";319
"Vorarlberg";"2020-03-23";319
"Vorarlberg";"2020-03-23";323
"Vorarlberg";"2020-03-23";327
"Vorarlberg";"2020-03-23";327
"Vorarlberg";"2020-03-23";344
"Vorarlberg";"2020-03-23";344
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";"null"
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-23";352
"Vorarlberg";"2020-03-24";352
"Vorarlberg";"2020-03-24";352
"Vorarlberg";"2020-03-24";352
"Vorarlberg";"2020-03-24";352
"Vorarlberg";"2020-03-24";354
"Vorarlberg";"2020-03-24";354
"Vorarlberg";"2020-03-24";360
"Vorarlberg";"2020-03-24";367
"Vorarlberg";"2020-03-24";367
"Vorarlberg";"2020-03-24";369
"Vorarlberg";"2020-03-24";379
"Vorarlberg";"2020-03-24";379
"Vorarlberg";"2020-03-24";383
"Vorarlberg";"2020-03-24";383
"Vorarlberg";"2020-03-24";388
"Vorarlberg";"2020-03-24";392
"Vorarlberg";"2020-03-24";397
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-24";402
"Vorarlberg";"2020-03-25";402
"Vorarlberg";"2020-03-25";402
"Vorarlberg";"2020-03-25";402
"Vorarlberg";"2020-03-25";402
"Vorarlberg";"2020-03-25";404
"Vorarlberg";"2020-03-25";404
"Vorarlberg";"2020-03-25";407
"Vorarlberg";"2020-03-25";407
"Vorarlberg";"2020-03-25";407
"Vorarlberg";"2020-03-25";407
"Vorarlberg";"2020-03-25";407
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-25";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";"null"
"Vorarlberg";"2020-03-26";435
"Vorarlberg";"2020-03-26";443
"Vorarlberg";"2020-03-26";443
"Vorarlberg";"2020-03-26";447
"Vorarlberg";"2020-03-26";447
"Vorarlberg";"2020-03-26";456
"Vorarlberg";"2020-03-26";456
"Vorarlberg";"2020-03-26";467
"Vorarlberg";"2020-03-26";467
"Vorarlberg";"2020-03-26";467
"Vorarlberg";"2020-03-26";467
"Vorarlberg";"2020-03-27";467
"Vorarlberg";"2020-03-27";467
"Vorarlberg";"2020-03-27";467
"Vorarlberg";"2020-03-27";467
"Vorarlberg";"2020-03-27";473
"Vorarlberg";"2020-03-27";473
"Vorarlberg";"2020-03-27";473
"Vorarlberg";"2020-03-27";473
"Vorarlberg";"2020-03-27";478
"Vorarlberg";"2020-03-27";478
"Vorarlberg";"2020-03-27";501
"Vorarlberg";"2020-03-27";503
"Vorarlberg";"2020-03-27";503
"Vorarlberg";"2020-03-27";511
"Vorarlberg";"2020-03-27";522
"Vorarlberg";"2020-03-27";522
"Vorarlberg";"2020-03-27";526
"Vorarlberg";"2020-03-27";526
"Vorarlberg";"2020-03-27";526
"Vorarlberg";"2020-03-27";526
"Vorarlberg";"2020-03-27";535
"Vorarlberg";"2020-03-27";535
"Vorarlberg";"2020-03-27";535
"Vorarlberg";"2020-03-27";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";535
"Vorarlberg";"2020-03-28";540
"Vorarlberg";"2020-03-28";549
"Vorarlberg";"2020-03-28";549
"Vorarlberg";"2020-03-28";553
"Vorarlberg";"2020-03-28";553
"Vorarlberg";"2020-03-28";554
"Vorarlberg";"2020-03-28";554
"Vorarlberg";"2020-03-28";556
"Vorarlberg";"2020-03-28";556
"Vorarlberg";"2020-03-28";556
"Vorarlberg";"2020-03-28";556
"Vorarlberg";"2020-03-28";568
"Vorarlberg";"2020-03-28";577
"Vorarlberg";"2020-03-28";577
"Vorarlberg";"2020-03-28";577
"Vorarlberg";"2020-03-28";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";577
"Vorarlberg";"2020-03-29";579
"Vorarlberg";"2020-03-29";579
"Vorarlberg";"2020-03-29";579
"Vorarlberg";"2020-03-29";579
"Vorarlberg";"2020-03-29";592
"Vorarlberg";"2020-03-29";595
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-29";601
"Vorarlberg";"2020-03-30";601
"Vorarlberg";"2020-03-30";601
"Vorarlberg";"2020-03-30";601
"Vorarlberg";"2020-03-30";606
"Vorarlberg";"2020-03-30";610
"Vorarlberg";"2020-03-30";610
"Vorarlberg";"2020-03-30";610
"Vorarlberg";"2020-03-30";610
"Vorarlberg";"2020-03-30";616
"Vorarlberg";"2020-03-30";616
"Vorarlberg";"2020-03-30";616
"Vorarlberg";"2020-03-30";616
"Vorarlberg";"2020-03-30";621
"Vorarlberg";"2020-03-30";621
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-30";626
"Vorarlberg";"2020-03-31";626
"Vorarlberg";"2020-03-31";626
"Vorarlberg";"2020-03-31";626
"Vorarlberg";"2020-03-31";626
"Vorarlberg";"2020-03-31";628
"Vorarlberg";"2020-03-31";632
"Vorarlberg";"2020-03-31";636
"Vorarlberg";"2020-03-31";637
"Vorarlberg";"2020-03-31";637
"Vorarlberg";"2020-03-31";641
"Vorarlberg";"2020-03-31";646
"Vorarlberg";"2020-03-31";646
"Vorarlberg";"2020-03-31";646
"Vorarlberg";"2020-03-31";646
"Vorarlberg";"2020-03-31";646
"Vorarlberg";"2020-03-31";648
"Vorarlberg";"2020-03-31";649
"Vorarlberg";"2020-03-31";649
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-03-31";659
"Vorarlberg";"2020-04-01";659
"Vorarlberg";"2020-04-01";659
"Vorarlberg";"2020-04-01";659
"Vorarlberg";"2020-04-01";659
"Vorarlberg";"2020-04-01";665
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";666
"Vorarlberg";"2020-04-01";669
"Vorarlberg";"2020-04-01";669
"Vorarlberg";"2020-04-01";669
"Vorarlberg";"2020-04-01";669
"Vorarlberg";"2020-04-01";671
"Vorarlberg";"2020-04-01";671
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-01";674
"Vorarlberg";"2020-04-02";674
"Vorarlberg";"2020-04-02";674
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";680
"Vorarlberg";"2020-04-02";681
"Vorarlberg";"2020-04-02";681
"Vorarlberg";"2020-04-02";681
"Vorarlberg";"2020-04-02";685
"Vorarlberg";"2020-04-02";694
"Vorarlberg";"2020-04-02";694
"Vorarlberg";"2020-04-02";693
"Vorarlberg";"2020-04-02";693
"Vorarlberg";"2020-04-02";695
"Vorarlberg";"2020-04-02";695
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-02";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";697
"Vorarlberg";"2020-04-03";708
"Vorarlberg";"2020-04-03";708
"Vorarlberg";"2020-04-03";710
"Vorarlberg";"2020-04-03";710
"Vorarlberg";"2020-04-03";713
"Vorarlberg";"2020-04-03";713
"Vorarlberg";"2020-04-03";713
"Vorarlberg";"2020-04-03";714
"Vorarlberg";"2020-04-03";714
"Vorarlberg";"2020-04-03";714
"Vorarlberg";"2020-04-03";715
"Vorarlberg";"2020-04-03";715
"Vorarlberg";"2020-04-03";715
"Vorarlberg";"2020-04-03";715
"Vorarlberg";"2020-04-03";715
