"country","date","cases"
"Denmark",2021-08-07,983
"Denmark",2021-08-08,1097
"Denmark",2021-08-09,1082
"Denmark",2021-08-10,990
"Denmark",2021-08-11,1002
"Denmark",2021-08-12,966
"Denmark",2021-08-13,834
"Denmark",2021-08-14,943
"Denmark",2021-08-15,1103
"Denmark",2021-08-16,1027
"Denmark",2021-08-17,980
"Denmark",2021-08-18,1026
"Denmark",2021-08-19,993
"Denmark",2021-08-20,774
"Denmark",2021-08-21,996
"Denmark",2021-08-22,1055
"Denmark",2021-08-23,1015
"Denmark",2021-08-24,960
"Denmark",2021-08-25,1035
"Denmark",2021-08-26,743
"Denmark",2021-08-27,675
"Denmark",2021-08-28,781
"Denmark",2021-08-29,910
"Denmark",2021-08-30,822
"Denmark",2021-08-31,722
"Denmark",2021-09-01,590
"Denmark",2021-09-02,540
"Denmark",2021-09-03,422
"Denmark",2021-09-04,479
"Denmark",2021-09-05,592
"Denmark",2021-09-06,612
"Denmark",2021-09-07,502
"Denmark",2021-09-08,495
"Denmark",2021-09-09,382
"Denmark",2021-09-10,314
"Denmark",2021-09-11,333
"Denmark",2021-09-12,413
"Denmark",2021-09-13,347
"Denmark",2021-09-14,317
"Denmark",2021-09-15,308
"Denmark",2021-09-16,312
"Denmark",2021-09-17,209
"Denmark",2021-09-18,271
"Denmark",2021-09-19,380
"Denmark",2021-09-20,341
"Denmark",2021-09-21,357
"Denmark",2021-09-22,370
"Denmark",2021-09-23,351
"Denmark",2021-09-24,337
"Denmark",2021-09-25,359
"Denmark",2021-09-26,492
"Denmark",2021-09-27,530
"Denmark",2021-09-28,411
"Denmark",2021-09-29,446
"Denmark",2021-09-30,401
"Denmark",2021-10-01,325
"Denmark",2021-10-02,409
"Denmark",2021-10-03,552
"Denmark",2021-10-04,566
"Denmark",2021-10-05,637
"Denmark",2021-10-06,656
"Denmark",2021-10-07,607
"Denmark",2021-10-08,471
"Denmark",2021-10-09,558
"Denmark",2021-10-10,760
"Denmark",2021-10-11,765
"Denmark",2021-10-12,757
"Denmark",2021-10-13,776
"Denmark",2021-10-14,658
"Denmark",2021-10-15,600
"Denmark",2021-10-16,719
"Denmark",2021-10-17,973
"Denmark",2021-10-18,1128
"Denmark",2021-10-19,1292
"Denmark",2021-10-20,1416
"Denmark",2021-10-21,1243
"Denmark",2021-10-22,1210
"Denmark",2021-10-23,1456
"Denmark",2021-10-24,1627
"Denmark",2021-10-25,1918
"Denmark",2021-10-26,1841
"Denmark",2021-10-27,1790
"Denmark",2021-10-28,1629
"Denmark",2021-10-29,1413
"Denmark",2021-10-30,1730
"Denmark",2021-10-31,2221
"Denmark",2021-11-01,2342
"Denmark",2021-11-02,2326
"Denmark",2021-11-03,2360
"Denmark",2021-11-04,2228
"Denmark",2021-11-05,1966
"Denmark",2021-11-06,2601
"Denmark",2021-11-07,3343
"Denmark",2021-11-08,3564
"Denmark",2021-11-09,3519
"Denmark",2021-11-10,3445
"Denmark",2021-11-11,2981
"Denmark",2021-11-12,2915
"Denmark",2021-11-13,3078
"Denmark",2021-11-14,4509
"Denmark",2021-11-15,4130
"Denmark",2021-11-16,3948
"Denmark",2021-11-17,4173
"Denmark",2021-11-18,4100
"Denmark",2021-11-19,3710
"Denmark",2021-11-20,3675
"Denmark",2021-11-21,4489
"Denmark",2021-11-22,4702
"Denmark",2021-11-23,4011
"Denmark",2021-11-24,4078
"Denmark",2021-11-25,4147
"Denmark",2021-11-26,3836
"Denmark",2021-11-27,3878
"Denmark",2021-11-28,5066
"Denmark",2021-11-29,5403
"Denmark",2021-11-30,4527
"Denmark",2021-12-01,4571
"Denmark",2021-12-02,5158
"Denmark",2021-12-03,5089
"Denmark",2021-12-04,4794
"Denmark",2021-12-05,7081
"Denmark",2021-12-06,7320
"Denmark",2021-12-07,6661
"Denmark",2021-12-08,6635
"Denmark",2021-12-09,6931
"Denmark",2021-12-10,6690
"Denmark",2021-12-11,7136
"Denmark",2021-12-12,10570
"Denmark",2021-12-13,10426
"Denmark",2021-12-14,10090
"Denmark",2021-12-15,10548
"Denmark",2021-12-16,11025
"Denmark",2021-12-17,10414
"Denmark",2021-12-18,10592
"Denmark",2021-12-19,13873
"Denmark",2021-12-20,13627
"Denmark",2021-12-21,12205
"Denmark",2021-12-22,13191
"Denmark",2021-12-23,7366
"Denmark",2021-12-24,8195
"Denmark",2021-12-25,11467
"Denmark",2021-12-26,23866
"Denmark",2021-12-27,23177
"Denmark",2021-12-28,18236
"Denmark",2021-12-29,20326
"Denmark",2021-12-30,10190
"Denmark",2021-12-31,9069
"Denmark",2022-01-01,4669
"Denmark",2022-01-02,8801
"Denmark",2022-01-03,25073
"Denmark",2022-01-04,28283
"Denmark",2022-01-05,25995
"Denmark",2022-01-06,18261
"Denmark",2022-01-07,12588
"Denmark",2022-01-08,19248
"Denmark",2022-01-09,14414
"Denmark",2022-01-10,22396
"Denmark",2022-01-11,24343
"Denmark",2022-01-12,25751
"Denmark",2022-01-13,23614
"Denmark",2022-01-14,25034
"Denmark",2022-01-15,26169
"Denmark",2022-01-16,28780
"Denmark",2022-01-17,33493
"Denmark",2022-01-18,38759
"Denmark",2022-01-19,40626
"Denmark",2022-01-20,46831
"Denmark",2022-01-21,36120
"Denmark",2022-01-22,42018
"Denmark",2022-01-23,40348
"Denmark",2022-01-24,46590
"Denmark",2022-01-25,46747
"Denmark",2022-01-26,51033
"Denmark",2022-01-27,53655
"Denmark",2022-01-28,41083
"Denmark",2022-01-29,36196
"Denmark",2022-01-30,29084
"Denmark",2022-01-31,45366
"Denmark",2022-02-01,55001
"Denmark",2022-02-02,44225
"Denmark",2022-02-03,40179
"Denmark",2022-02-04,39190
"Denmark",2022-02-05,36512
"Denmark",2022-02-06,34849
"Denmark",2022-02-07,49798
"Denmark",2022-02-08,55120
"Denmark",2022-02-09,53747
"Denmark",2022-02-10,48170
"Denmark",2022-02-11,44350
"Denmark",2022-02-12,38323
"Denmark",2022-02-13,29474
"Denmark",2022-02-14,42978
"Denmark",2022-02-15,42948
"Denmark",2022-02-16,40600
"Denmark",2022-02-17,35658
"Denmark",2022-02-18,33304
"Denmark",2022-02-19,25690
"Denmark",2022-02-20,28883
"Denmark",2022-02-21,30480
"Denmark",2022-02-22,29040
"Denmark",2022-02-23,25209
"Denmark",2022-02-24,22784
"Denmark",2022-02-25,17359
"Denmark",2022-02-26,16454
"Denmark",2022-02-27,16578
"Denmark",2022-02-28,18561
"Denmark",2022-03-01,20458
"Denmark",2022-03-02,14466
"Denmark",2022-03-03,19178
"Denmark",2022-03-04,15735
"Denmark",2022-03-05,10827
"Denmark",2022-03-06,12225
"Denmark",2022-03-07,15475
"Denmark",2022-03-08,16958
"Denmark",2022-03-09,14309
"Denmark",2022-03-10,13820
"Denmark",2022-03-11,7091
"Denmark",2022-03-12,6658
"Denmark",2022-03-13,7892
"Denmark",2022-03-14,9947
"Denmark",2022-03-15,9585
"Denmark",2022-03-16,8326
"Denmark",2022-03-17,7216
"Denmark",2022-03-18,6352
"Denmark",2022-03-19,4984
"Denmark",2022-03-20,5221
"Denmark",2022-03-21,7401
"Denmark",2022-03-22,6291
"Denmark",2022-03-23,5408
"Denmark",2022-03-24,5654
"Denmark",2022-03-25,4322
"Denmark",2022-03-26,3359
"Denmark",2022-03-27,3372
"Denmark",2022-03-28,4502
"Denmark",2022-03-29,4411
"Denmark",2022-03-30,3931
"Denmark",2022-03-31,3000
"Denmark",2022-04-01,2852
"Denmark",2022-04-02,2080
"Denmark",2022-04-03,2266
"Denmark",2022-04-04,3363
"Denmark",2022-04-05,3214
"Denmark",2022-04-06,2747
"Denmark",2022-04-07,2680
"Denmark",2022-04-08,2457
"Denmark",2022-04-09,1722
"Denmark",2022-04-10,1805
"Denmark",2022-04-11,2683
"Denmark",2022-04-12,2257
"Denmark",2022-04-13,2259
"Denmark",2022-04-14,1447
"Denmark",2022-04-15,1410
"Denmark",2022-04-16,1607
"Denmark",2022-04-17,1214
"Denmark",2022-04-18,1801
"Denmark",2022-04-19,2351
"Denmark",2022-04-20,2042
"Denmark",2022-04-21,1634
"Denmark",2022-04-22,1350
"Denmark",2022-04-23,1005
"Denmark",2022-04-24,983
"Denmark",2022-04-25,1484
"Denmark",2022-04-26,1207
"Denmark",2022-04-27,1088
"Denmark",2022-04-28,940
"Denmark",2022-04-29,934
"Denmark",2022-04-30,669
"Denmark",2022-05-01,782
"Denmark",2022-05-02,993
"Denmark",2022-05-03,962
"Denmark",2022-05-04,872
"Denmark",2022-05-05,887
"Denmark",2022-05-06,919
"Denmark",2022-05-07,575
"Denmark",2022-05-08,582
"Denmark",2022-05-09,1003
"Denmark",2022-05-10,850
"Denmark",2022-05-11,742
"Denmark",2022-05-12,765
"Denmark",2022-05-13,427
"Denmark",2022-05-14,488
"Denmark",2022-05-15,570
"Denmark",2022-05-16,803
"Denmark",2022-05-17,744
"Denmark",2022-05-18,664
"Denmark",2022-05-19,0
"Denmark",2022-05-20,0
"Denmark",2022-05-21,0
"Denmark",2022-05-22,0
"Denmark",2022-05-23,2555
"Denmark",2022-05-24,573
"Denmark",2022-05-25,524
"Denmark",2022-05-26,306
"Denmark",2022-05-27,468
"Denmark",2022-05-28,485
"Denmark",2022-05-29,321
"Denmark",2022-05-30,712
"Denmark",2022-05-31,646
"Denmark",2022-06-01,591
"Denmark",2022-06-02,545
"Denmark",2022-06-03,0
"Denmark",2022-06-04,0
"Denmark",2022-06-05,0
"Denmark",2022-06-06,1987
"Denmark",2022-06-07,906
"Denmark",2022-06-08,912
"Denmark",2022-06-09,909
"Denmark",2022-06-10,0
"Denmark",2022-06-11,0
"Denmark",2022-06-12,2427
"Denmark",2022-06-13,1159
"Denmark",2022-06-14,1205
"Denmark",2022-06-15,1222
"Denmark",2022-06-16,0
"Denmark",2022-06-17,1194
"Denmark",2022-06-18,3232
"Denmark",2022-06-19,2141
"Denmark",2022-06-20,0
"Denmark",2022-06-21,1958
"Denmark",2022-06-22,1766
"Denmark",2022-06-23,1452
"Denmark",2022-06-24,0
"Denmark",2022-06-25,0
"Denmark",2022-06-26,3287
"Denmark",2022-06-27,2832
"Denmark",2022-06-28,2333
"Denmark",2022-06-29,2166
"Denmark",2022-06-30,1790
"Denmark",2022-07-01,0
"Denmark",2022-07-02,0
"Denmark",2022-07-03,3935
"Denmark",2022-07-04,2901
"Denmark",2022-07-05,2774
"Denmark",2022-07-06,2672
"Denmark",2022-07-07,2414
"Denmark",2022-07-08,0
"Denmark",2022-07-09,0
"Denmark",2022-07-10,5585
"Denmark",2022-07-11,2957
"Denmark",2022-07-12,2505
"Denmark",2022-07-13,2498
"Denmark",2022-07-14,1942
"Denmark",2022-07-15,0
"Denmark",2022-07-16,0
"Denmark",2022-07-17,5568
"Denmark",2022-07-18,2885
"Denmark",2022-07-19,2225
"Denmark",2022-07-20,2116
"Denmark",2022-07-21,1885
"Denmark",2022-07-22,0
"Denmark",2022-07-23,0
"Denmark",2022-07-24,4395
"Denmark",2022-07-25,2095
"Denmark",2022-07-26,1809
"Denmark",2022-07-27,1574
"Denmark",2022-07-28,1375
"Denmark",2022-07-29,0
"Denmark",2022-07-30,0
"Denmark",2022-07-31,3957
"Denmark",2022-08-01,1953
"Denmark",2022-08-02,1830
"Denmark",2022-08-03,1686
"Denmark",2022-08-04,1362
"Denmark",2022-08-05,0
"Denmark",2022-08-06,0
"Denmark",2022-08-07,3511
"Denmark",2022-08-08,1933
"Denmark",2022-08-09,2140
"Denmark",2022-08-10,2171
"Denmark",2022-08-11,1878
"Denmark",2022-08-12,0
"Denmark",2022-08-13,0
"Denmark",2022-08-14,4041
"Denmark",2022-08-15,1900
"Denmark",2022-08-16,1656
"Denmark",2022-08-17,1458
"Denmark",2022-08-18,1077
"Denmark",2022-08-19,0
"Denmark",2022-08-20,0
"Denmark",2022-08-21,2783
"Denmark",2022-08-22,1167
"Denmark",2022-08-23,1109
"Denmark",2022-08-24,1109
"Denmark",2022-08-25,941
"Denmark",2022-08-26,0
"Denmark",2022-08-27,0
"Denmark",2022-08-28,2130
"Denmark",2022-08-29,987
"Denmark",2022-08-30,760
"Denmark",2022-08-31,792
"Denmark",2022-09-01,586
"Denmark",2022-09-02,0
"Denmark",2022-09-03,0
"Denmark",2022-09-04,1816
"Denmark",2022-09-05,1064
"Denmark",2022-09-06,877
"Denmark",2022-09-07,882
"Denmark",2022-09-08,830
"Denmark",2022-09-09,0
"Denmark",2022-09-10,0
"Denmark",2022-09-11,1795
"Denmark",2022-09-12,990
"Denmark",2022-09-13,869
"Spain",2020-01-01,0
"Spain",2020-01-02,0
"Spain",2020-01-03,0
"Spain",2020-01-04,0
"Spain",2020-01-05,0
"Spain",2020-01-06,0
"Spain",2020-01-07,0
"Spain",2020-01-08,0
"Spain",2020-01-09,1
"Spain",2020-01-10,1
"Spain",2020-01-11,0
"Spain",2020-01-12,0
"Spain",2020-01-13,0
"Spain",2020-01-14,0
"Spain",2020-01-15,0
"Spain",2020-01-16,0
"Spain",2020-01-17,0
"Spain",2020-01-18,1
"Spain",2020-01-19,0
"Spain",2020-01-20,0
"Spain",2020-01-21,1
"Spain",2020-01-22,0
"Spain",2020-01-23,0
"Spain",2020-01-24,0
"Spain",2020-01-25,0
"Spain",2020-01-26,0
"Spain",2020-01-27,0
"Spain",2020-01-28,0
"Spain",2020-01-29,0
"Spain",2020-01-30,0
"Spain",2020-01-31,1
"Spain",2020-02-01,0
"Spain",2020-02-02,0
"Spain",2020-02-03,0
"Spain",2020-02-04,0
"Spain",2020-02-05,0
"Spain",2020-02-06,0
"Spain",2020-02-07,0
"Spain",2020-02-08,0
"Spain",2020-02-09,1
"Spain",2020-02-10,0
"Spain",2020-02-11,0
"Spain",2020-02-12,3
"Spain",2020-02-13,0
"Spain",2020-02-14,0
"Spain",2020-02-15,0
"Spain",2020-02-16,0
"Spain",2020-02-17,0
"Spain",2020-02-18,0
"Spain",2020-02-19,0
"Spain",2020-02-20,0
"Spain",2020-02-21,1
"Spain",2020-02-22,1
"Spain",2020-02-23,2
"Spain",2020-02-24,2
"Spain",2020-02-25,1
"Spain",2020-02-26,7
"Spain",2020-02-27,23
"Spain",2020-02-28,23
"Spain",2020-02-29,19
"Spain",2020-03-01,37
"Spain",2020-03-02,72
"Spain",2020-03-03,85
"Spain",2020-03-04,99
"Spain",2020-03-05,190
"Spain",2020-03-06,274
"Spain",2020-03-07,290
"Spain",2020-03-08,369
"Spain",2020-03-09,651
"Spain",2020-03-10,1036
"Spain",2020-03-11,1346
"Spain",2020-03-12,1811
"Spain",2020-03-13,2179
"Spain",2020-03-14,2032
"Spain",2020-03-15,2310
"Spain",2020-03-16,3264
"Spain",2020-03-17,4483
"Spain",2020-03-18,4786
"Spain",2020-03-19,5880
"Spain",2020-03-20,6530
"Spain",2020-03-21,5794
"Spain",2020-03-22,5327
"Spain",2020-03-23,8208
"Spain",2020-03-24,9726
"Spain",2020-03-25,10141
"Spain",2020-03-26,10116
"Spain",2020-03-27,9098
"Spain",2020-03-28,7101
"Spain",2020-03-29,5095
"Spain",2020-03-30,8008
"Spain",2020-03-31,7927
"Spain",2020-04-01,7064
"Spain",2020-04-02,6908
"Spain",2020-04-03,6822
"Spain",2020-04-04,4673
"Spain",2020-04-05,3147
"Spain",2020-04-06,5398
"Spain",2020-04-07,5324
"Spain",2020-04-08,5488
"Spain",2020-04-09,4613
"Spain",2020-04-10,4443
"Spain",2020-04-11,3075
"Spain",2020-04-12,2379
"Spain",2020-04-13,3127
"Spain",2020-04-14,3997
"Spain",2020-04-15,3706
"Spain",2020-04-16,3417
"Spain",2020-04-17,3462
"Spain",2020-04-18,2182
"Spain",2020-04-19,1445
"Spain",2020-04-20,2519
"Spain",2020-04-21,2730
"Spain",2020-04-22,2767
"Spain",2020-04-23,2223
"Spain",2020-04-24,2286
"Spain",2020-04-25,1290
"Spain",2020-04-26,821
"Spain",2020-04-27,1653
"Spain",2020-04-28,1737
"Spain",2020-04-29,1484
"Spain",2020-04-30,1438
"Spain",2020-05-01,793
"Spain",2020-05-02,566
"Spain",2020-05-03,451
"Spain",2020-05-04,1012
"Spain",2020-05-05,981
"Spain",2020-05-06,985
"Spain",2020-05-07,955
"Spain",2020-05-08,918
"Spain",2020-05-09,491
"Spain",2020-05-10,317
"Spain",2020-05-11,1495
"Spain",2020-05-12,739
"Spain",2020-05-13,805
"Spain",2020-05-14,786
"Spain",2020-05-15,801
"Spain",2020-05-16,348
"Spain",2020-05-17,244
"Spain",2020-05-18,631
"Spain",2020-05-19,855
"Spain",2020-05-20,754
"Spain",2020-05-21,777
"Spain",2020-05-22,825
"Spain",2020-05-23,311
"Spain",2020-05-24,260
"Spain",2020-05-25,549
"Spain",2020-05-26,737
"Spain",2020-05-27,621
"Spain",2020-05-28,661
"Spain",2020-05-29,735
"Spain",2020-05-30,338
"Spain",2020-05-31,182
"Spain",2020-06-01,363
"Spain",2020-06-02,478
"Spain",2020-06-03,606
"Spain",2020-06-04,517
"Spain",2020-06-05,653
"Spain",2020-06-06,276
"Spain",2020-06-07,145
"Spain",2020-06-08,349
"Spain",2020-06-09,451
"Spain",2020-06-10,465
"Spain",2020-06-11,385
"Spain",2020-06-12,496
"Spain",2020-06-13,125
"Spain",2020-06-14,87
"Spain",2020-06-15,302
"Spain",2020-06-16,403
"Spain",2020-06-17,363
"Spain",2020-06-18,390
"Spain",2020-06-19,352
"Spain",2020-06-20,231
"Spain",2020-06-21,167
"Spain",2020-06-22,251
"Spain",2020-06-23,453
"Spain",2020-06-24,348
"Spain",2020-06-25,375
"Spain",2020-06-26,484
"Spain",2020-06-27,263
"Spain",2020-06-28,191
"Spain",2020-06-29,283
"Spain",2020-06-30,455
"Spain",2020-07-01,460
"Spain",2020-07-02,497
"Spain",2020-07-03,598
"Spain",2020-07-04,306
"Spain",2020-07-05,210
"Spain",2020-07-06,347
"Spain",2020-07-07,724
"Spain",2020-07-08,763
"Spain",2020-07-09,866
"Spain",2020-07-10,1172
"Spain",2020-07-11,621
"Spain",2020-07-12,394
"Spain",2020-07-13,890
"Spain",2020-07-14,1325
"Spain",2020-07-15,1593
"Spain",2020-07-16,1644
"Spain",2020-07-17,2133
"Spain",2020-07-18,1562
"Spain",2020-07-19,1157
"Spain",2020-07-20,1622
"Spain",2020-07-21,2354
"Spain",2020-07-22,2361
"Spain",2020-07-23,2377
"Spain",2020-07-24,2848
"Spain",2020-07-25,1717
"Spain",2020-07-26,1372
"Spain",2020-07-27,2047
"Spain",2020-07-28,2932
"Spain",2020-07-29,3211
"Spain",2020-07-30,3489
"Spain",2020-07-31,3879
"Spain",2020-08-01,3053
"Spain",2020-08-02,1841
"Spain",2020-08-03,2791
"Spain",2020-08-04,4437
"Spain",2020-08-05,4321
"Spain",2020-08-06,4889
"Spain",2020-08-07,5740
"Spain",2020-08-08,3530
"Spain",2020-08-09,2632
"Spain",2020-08-10,3930
"Spain",2020-08-11,6189
"Spain",2020-08-12,6441
"Spain",2020-08-13,7088
"Spain",2020-08-14,8411
"Spain",2020-08-15,4828
"Spain",2020-08-16,3292
"Spain",2020-08-17,4999
"Spain",2020-08-18,8542
"Spain",2020-08-19,8691
"Spain",2020-08-20,9045
"Spain",2020-08-21,10518
"Spain",2020-08-22,6058
"Spain",2020-08-23,4287
"Spain",2020-08-24,6060
"Spain",2020-08-25,10340
"Spain",2020-08-26,10332
"Spain",2020-08-27,10350
"Spain",2020-08-28,11985
"Spain",2020-08-29,6889
"Spain",2020-08-30,5193
"Spain",2020-08-31,6656
"Spain",2020-09-01,10519
"Spain",2020-09-02,10740
"Spain",2020-09-03,10997
"Spain",2020-09-04,13207
"Spain",2020-09-05,7889
"Spain",2020-09-06,5498
"Spain",2020-09-07,7057
"Spain",2020-09-08,11981
"Spain",2020-09-09,12833
"Spain",2020-09-10,13052
"Spain",2020-09-11,14438
"Spain",2020-09-12,8325
"Spain",2020-09-13,6405
"Spain",2020-09-14,8216
"Spain",2020-09-15,13856
"Spain",2020-09-16,14061
"Spain",2020-09-17,13814
"Spain",2020-09-18,16740
"Spain",2020-09-19,8332
"Spain",2020-09-20,5865
"Spain",2020-09-21,8038
"Spain",2020-09-22,12825
"Spain",2020-09-23,12779
"Spain",2020-09-24,12671
"Spain",2020-09-25,13550
"Spain",2020-09-26,7660
"Spain",2020-09-27,5046
"Spain",2020-09-28,7056
"Spain",2020-09-29,11369
"Spain",2020-09-30,11221
"Spain",2020-10-01,11093
"Spain",2020-10-02,12410
"Spain",2020-10-03,6893
"Spain",2020-10-04,5144
"Spain",2020-10-05,8918
"Spain",2020-10-06,12251
"Spain",2020-10-07,12446
"Spain",2020-10-08,13877
"Spain",2020-10-09,14802
"Spain",2020-10-10,8742
"Spain",2020-10-11,6771
"Spain",2020-10-12,6339
"Spain",2020-10-13,12421
"Spain",2020-10-14,16426
"Spain",2020-10-15,17529
"Spain",2020-10-16,18315
"Spain",2020-10-17,11953
"Spain",2020-10-18,8241
"Spain",2020-10-19,15719
"Spain",2020-10-20,20942
"Spain",2020-10-21,23244
"Spain",2020-10-22,23843
"Spain",2020-10-23,25030
"Spain",2020-10-24,15442
"Spain",2020-10-25,11256
"Spain",2020-10-26,20012
"Spain",2020-10-27,24346
"Spain",2020-10-28,24631
"Spain",2020-10-29,24194
"Spain",2020-10-30,24952
"Spain",2020-10-31,16049
"Spain",2020-11-01,10979
"Spain",2020-11-02,15515
"Spain",2020-11-03,22090
"Spain",2020-11-04,24183
"Spain",2020-11-05,23604
"Spain",2020-11-06,23552
"Spain",2020-11-07,14592
"Spain",2020-11-08,9842
"Spain",2020-11-09,16563
"Spain",2020-11-10,20620
"Spain",2020-11-11,20033
"Spain",2020-11-12,19201
"Spain",2020-11-13,18442
"Spain",2020-11-14,10584
"Spain",2020-11-15,6676
"Spain",2020-11-16,12836
"Spain",2020-11-17,15898
"Spain",2020-11-18,14822
"Spain",2020-11-19,13197
"Spain",2020-11-20,12666
"Spain",2020-11-21,7243
"Spain",2020-11-22,4620
"Spain",2020-11-23,9158
"Spain",2020-11-24,10958
"Spain",2020-11-25,10021
"Spain",2020-11-26,9648
"Spain",2020-11-27,9928
"Spain",2020-11-28,5492
"Spain",2020-11-29,3415
"Spain",2020-11-30,7441
"Spain",2020-12-01,9515
"Spain",2020-12-02,8916
"Spain",2020-12-03,8165
"Spain",2020-12-04,8436
"Spain",2020-12-05,4966
"Spain",2020-12-06,3279
"Spain",2020-12-07,5242
"Spain",2020-12-08,4051
"Spain",2020-12-09,8440
"Spain",2020-12-10,10777
"Spain",2020-12-11,11339
"Spain",2020-12-12,6598
"Spain",2020-12-13,4247
"Spain",2020-12-14,9920
"Spain",2020-12-15,12193
"Spain",2020-12-16,11772
"Spain",2020-12-17,10992
"Spain",2020-12-18,12222
"Spain",2020-12-19,6938
"Spain",2020-12-20,4385
"Spain",2020-12-21,11020
"Spain",2020-12-22,13436
"Spain",2020-12-23,14537
"Spain",2020-12-24,9996
"Spain",2020-12-25,4820
"Spain",2020-12-26,6433
"Spain",2020-12-27,5971
"Spain",2020-12-28,15129
"Spain",2020-12-29,18993
"Spain",2020-12-30,21109
"Spain",2020-12-31,15594
"Spain",2021-01-01,7662
"Spain",2021-01-02,10530
"Spain",2021-01-03,9959
"Spain",2021-01-04,22182
"Spain",2021-01-05,30761
"Spain",2021-01-06,14626
"Spain",2021-01-07,26806
"Spain",2021-01-08,32909
"Spain",2021-01-09,19318
"Spain",2021-01-10,13949
"Spain",2021-01-11,32541
"Spain",2021-01-12,37401
"Spain",2021-01-13,39007
"Spain",2021-01-14,38434
"Spain",2021-01-15,43010
"Spain",2021-01-16,25033
"Spain",2021-01-17,18667
"Spain",2021-01-18,35810
"Spain",2021-01-19,42499
"Spain",2021-01-20,41984
"Spain",2021-01-21,40907
"Spain",2021-01-22,42292
"Spain",2021-01-23,23847
"Spain",2021-01-24,17355
"Spain",2021-01-25,32858
"Spain",2021-01-26,37567
"Spain",2021-01-27,35889
"Spain",2021-01-28,33449
"Spain",2021-01-29,32425
"Spain",2021-01-30,18235
"Spain",2021-01-31,11762
"Spain",2021-02-01,22577
"Spain",2021-02-02,26098
"Spain",2021-02-03,23872
"Spain",2021-02-04,21192
"Spain",2021-02-05,20241
"Spain",2021-02-06,10349
"Spain",2021-02-07,6112
"Spain",2021-02-08,13830
"Spain",2021-02-09,15402
"Spain",2021-02-10,13405
"Spain",2021-02-11,11900
"Spain",2021-02-12,11747
"Spain",2021-02-13,5766
"Spain",2021-02-14,3589
"Spain",2021-02-15,8891
"Spain",2021-02-16,9898
"Spain",2021-02-17,8656
"Spain",2021-02-18,8222
"Spain",2021-02-19,7999
"Spain",2021-02-20,4031
"Spain",2021-02-21,2686
"Spain",2021-02-22,6863
"Spain",2021-02-23,7404
"Spain",2021-02-24,6507
"Spain",2021-02-25,6199
"Spain",2021-02-26,6497
"Spain",2021-02-27,3226
"Spain",2021-02-28,2249
"Spain",2021-03-01,5406
"Spain",2021-03-02,5908
"Spain",2021-03-03,5986
"Spain",2021-03-04,5648
"Spain",2021-03-05,5762
"Spain",2021-03-06,2884
"Spain",2021-03-07,2059
"Spain",2021-03-08,5149
"Spain",2021-03-09,5701
"Spain",2021-03-10,5546
"Spain",2021-03-11,5397
"Spain",2021-03-12,5859
"Spain",2021-03-13,2845
"Spain",2021-03-14,1991
"Spain",2021-03-15,5622
"Spain",2021-03-16,6138
"Spain",2021-03-17,5878
"Spain",2021-03-18,6428
"Spain",2021-03-19,4719
"Spain",2021-03-20,2962
"Spain",2021-03-21,2316
"Spain",2021-03-22,6196
"Spain",2021-03-23,7442
"Spain",2021-03-24,6983
"Spain",2021-03-25,7383
"Spain",2021-03-26,7712
"Spain",2021-03-27,4149
"Spain",2021-03-28,2978
"Spain",2021-03-29,7441
"Spain",2021-03-30,8278
"Spain",2021-03-31,9063
"Spain",2021-04-01,5743
"Spain",2021-04-02,3889
"Spain",2021-04-03,4617
"Spain",2021-04-04,4293
"Spain",2021-04-05,7754
"Spain",2021-04-06,10951
"Spain",2021-04-07,10688
"Spain",2021-04-08,10436
"Spain",2021-04-09,10602
"Spain",2021-04-10,5695
"Spain",2021-04-11,3973
"Spain",2021-04-12,9061
"Spain",2021-04-13,10228
"Spain",2021-04-14,10378
"Spain",2021-04-15,9799
"Spain",2021-04-16,10118
"Spain",2021-04-17,5366
"Spain",2021-04-18,3958
"Spain",2021-04-19,8776
"Spain",2021-04-20,10693
"Spain",2021-04-21,9812
"Spain",2021-04-22,9787
"Spain",2021-04-23,9999
"Spain",2021-04-24,5055
"Spain",2021-04-25,3862
"Spain",2021-04-26,8885
"Spain",2021-04-27,9773
"Spain",2021-04-28,9281
"Spain",2021-04-29,8889
"Spain",2021-04-30,9025
"Spain",2021-05-01,3928
"Spain",2021-05-02,3125
"Spain",2021-05-03,6021
"Spain",2021-05-04,7566
"Spain",2021-05-05,7912
"Spain",2021-05-06,6979
"Spain",2021-05-07,7523
"Spain",2021-05-08,3445
"Spain",2021-05-09,2438
"Spain",2021-05-10,6016
"Spain",2021-05-11,5992
"Spain",2021-05-12,5942
"Spain",2021-05-13,5684
"Spain",2021-05-14,5966
"Spain",2021-05-15,2864
"Spain",2021-05-16,2215
"Spain",2021-05-17,5148
"Spain",2021-05-18,5965
"Spain",2021-05-19,5419
"Spain",2021-05-20,5459
"Spain",2021-05-21,5646
"Spain",2021-05-22,2712
"Spain",2021-05-23,1989
"Spain",2021-05-24,4546
"Spain",2021-05-25,5443
"Spain",2021-05-26,5272
"Spain",2021-05-27,5343
"Spain",2021-05-28,5336
"Spain",2021-05-29,2922
"Spain",2021-05-30,1955
"Spain",2021-05-31,4829
"Spain",2021-06-01,5131
"Spain",2021-06-02,5124
"Spain",2021-06-03,4462
"Spain",2021-06-04,4582
