"state","country","date","cases"
"","Diamond Princess","2020-03-30",712
"","Diamond Princess","2020-03-31",712
"","Diamond Princess","2020-04-01",712
"","Diamond Princess","2020-04-02",712
"","Diamond Princess","2020-04-03",712
"","Diamond Princess","2020-04-04",712
"","Diamond Princess","2020-04-05",712
"","Diamond Princess","2020-04-06",712
"","Diamond Princess","2020-04-07",712
"","Diamond Princess","2020-04-08",712
"","Diamond Princess","2020-04-09",712
"","Diamond Princess","2020-04-10",712
"","Diamond Princess","2020-04-11",712
"","Diamond Princess","2020-04-12",712
"","Diamond Princess","2020-04-13",712
"","Diamond Princess","2020-04-14",712
"","Diamond Princess","2020-04-15",712
"","Diamond Princess","2020-04-16",712
"","Diamond Princess","2020-04-17",712
"","Diamond Princess","2020-04-18",712
"","Diamond Princess","2020-04-19",712
"","Diamond Princess","2020-04-20",712
"","Diamond Princess","2020-04-21",712
"","Diamond Princess","2020-04-22",712
"","Diamond Princess","2020-04-23",712
"","Djibouti","2020-01-22",0
"","Djibouti","2020-01-23",0
"","Djibouti","2020-01-24",0
"","Djibouti","2020-01-25",0
"","Djibouti","2020-01-26",0
"","Djibouti","2020-01-27",0
"","Djibouti","2020-01-28",0
"","Djibouti","2020-01-29",0
"","Djibouti","2020-01-30",0
"","Djibouti","2020-01-31",0
"","Djibouti","2020-02-01",0
"","Djibouti","2020-02-02",0
"","Djibouti","2020-02-03",0
"","Djibouti","2020-02-04",0
"","Djibouti","2020-02-05",0
"","Djibouti","2020-02-06",0
"","Djibouti","2020-02-07",0
"","Djibouti","2020-02-08",0
"","Djibouti","2020-02-09",0
"","Djibouti","2020-02-10",0
"","Djibouti","2020-02-11",0
"","Djibouti","2020-02-12",0
"","Djibouti","2020-02-13",0
"","Djibouti","2020-02-14",0
"","Djibouti","2020-02-15",0
"","Djibouti","2020-02-16",0
"","Djibouti","2020-02-17",0
"","Djibouti","2020-02-18",0
"","Djibouti","2020-02-19",0
"","Djibouti","2020-02-20",0
"","Djibouti","2020-02-21",0
"","Djibouti","2020-02-22",0
"","Djibouti","2020-02-23",0
"","Djibouti","2020-02-24",0
"","Djibouti","2020-02-25",0
"","Djibouti","2020-02-26",0
"","Djibouti","2020-02-27",0
"","Djibouti","2020-02-28",0
"","Djibouti","2020-02-29",0
"","Djibouti","2020-03-01",0
"","Djibouti","2020-03-02",0
"","Djibouti","2020-03-03",0
"","Djibouti","2020-03-04",0
"","Djibouti","2020-03-05",0
"","Djibouti","2020-03-06",0
"","Djibouti","2020-03-07",0
"","Djibouti","2020-03-08",0
"","Djibouti","2020-03-09",0
"","Djibouti","2020-03-10",0
"","Djibouti","2020-03-11",0
"","Djibouti","2020-03-12",0
"","Djibouti","2020-03-13",0
"","Djibouti","2020-03-14",0
"","Djibouti","2020-03-15",0
"","Djibouti","2020-03-16",0
"","Djibouti","2020-03-17",0
"","Djibouti","2020-03-18",1
"","Djibouti","2020-03-19",1
"","Djibouti","2020-03-20",1
"","Djibouti","2020-03-21",1
"","Djibouti","2020-03-22",1
"","Djibouti","2020-03-23",3
"","Djibouti","2020-03-24",3
"","Djibouti","2020-03-25",11
"","Djibouti","2020-03-26",11
"","Djibouti","2020-03-27",12
"","Djibouti","2020-03-28",14
"","Djibouti","2020-03-29",18
"","Djibouti","2020-03-30",18
"","Djibouti","2020-03-31",30
"","Djibouti","2020-04-01",33
"","Djibouti","2020-04-02",40
"","Djibouti","2020-04-03",49
"","Djibouti","2020-04-04",50
"","Djibouti","2020-04-05",59
"","Djibouti","2020-04-06",90
"","Djibouti","2020-04-07",90
"","Djibouti","2020-04-08",135
"","Djibouti","2020-04-09",135
"","Djibouti","2020-04-10",150
"","Djibouti","2020-04-11",187
"","Djibouti","2020-04-12",214
"","Djibouti","2020-04-13",298
"","Djibouti","2020-04-14",363
"","Djibouti","2020-04-15",435
"","Djibouti","2020-04-16",591
"","Djibouti","2020-04-17",732
"","Djibouti","2020-04-18",732
"","Djibouti","2020-04-19",846
"","Djibouti","2020-04-20",846
"","Djibouti","2020-04-21",945
"","Djibouti","2020-04-22",974
"","Djibouti","2020-04-23",986
"","Dominica","2020-01-22",0
"","Dominica","2020-01-23",0
"","Dominica","2020-01-24",0
"","Dominica","2020-01-25",0
"","Dominica","2020-01-26",0
"","Dominica","2020-01-27",0
"","Dominica","2020-01-28",0
"","Dominica","2020-01-29",0
"","Dominica","2020-01-30",0
"","Dominica","2020-01-31",0
"","Dominica","2020-02-01",0
"","Dominica","2020-02-02",0
"","Dominica","2020-02-03",0
"","Dominica","2020-02-04",0
"","Dominica","2020-02-05",0
"","Dominica","2020-02-06",0
"","Dominica","2020-02-07",0
"","Dominica","2020-02-08",0
"","Dominica","2020-02-09",0
"","Dominica","2020-02-10",0
"","Dominica","2020-02-11",0
"","Dominica","2020-02-12",0
"","Dominica","2020-02-13",0
"","Dominica","2020-02-14",0
"","Dominica","2020-02-15",0
"","Dominica","2020-02-16",0
"","Dominica","2020-02-17",0
"","Dominica","2020-02-18",0
"","Dominica","2020-02-19",0
"","Dominica","2020-02-20",0
"","Dominica","2020-02-21",0
"","Dominica","2020-02-22",0
"","Dominica","2020-02-23",0
"","Dominica","2020-02-24",0
"","Dominica","2020-02-25",0
"","Dominica","2020-02-26",0
"","Dominica","2020-02-27",0
"","Dominica","2020-02-28",0
"","Dominica","2020-02-29",0
"","Dominica","2020-03-01",0
"","Dominica","2020-03-02",0
"","Dominica","2020-03-03",0
"","Dominica","2020-03-04",0
"","Dominica","2020-03-05",0
"","Dominica","2020-03-06",0
"","Dominica","2020-03-07",0
"","Dominica","2020-03-08",0
"","Dominica","2020-03-09",0
"","Dominica","2020-03-10",0
"","Dominica","2020-03-11",0
"","Dominica","2020-03-12",0
"","Dominica","2020-03-13",0
"","Dominica","2020-03-14",0
"","Dominica","2020-03-15",0
"","Dominica","2020-03-16",0
"","Dominica","2020-03-17",0
"","Dominica","2020-03-18",0
"","Dominica","2020-03-19",0
"","Dominica","2020-03-20",0
"","Dominica","2020-03-21",0
"","Dominica","2020-03-22",1
"","Dominica","2020-03-23",2
"","Dominica","2020-03-24",2
"","Dominica","2020-03-25",7
"","Dominica","2020-03-26",11
"","Dominica","2020-03-27",11
"","Dominica","2020-03-28",11
"","Dominica","2020-03-29",11
"","Dominica","2020-03-30",11
"","Dominica","2020-03-31",12
"","Dominica","2020-04-01",12
"","Dominica","2020-04-02",12
"","Dominica","2020-04-03",12
"","Dominica","2020-04-04",14
"","Dominica","2020-04-05",14
"","Dominica","2020-04-06",15
"","Dominica","2020-04-07",15
"","Dominica","2020-04-08",15
"","Dominica","2020-04-09",15
"","Dominica","2020-04-10",16
"","Dominica","2020-04-11",16
"","Dominica","2020-04-12",16
"","Dominica","2020-04-13",16
"","Dominica","2020-04-14",16
"","Dominica","2020-04-15",16
"","Dominica","2020-04-16",16
"","Dominica","2020-04-17",16
"","Dominica","2020-04-18",16
"","Dominica","2020-04-19",16
"","Dominica","2020-04-20",16
"","Dominica","2020-04-21",16
"","Dominica","2020-04-22",16
"","Dominica","2020-04-23",16
"","Dominican Republic","2020-01-22",0
"","Dominican Republic","2020-01-23",0
"","Dominican Republic","2020-01-24",0
"","Dominican Republic","2020-01-25",0
"","Dominican Republic","2020-01-26",0
"","Dominican Republic","2020-01-27",0
"","Dominican Republic","2020-01-28",0
"","Dominican Republic","2020-01-29",0
"","Dominican Republic","2020-01-30",0
"","Dominican Republic","2020-01-31",0
"","Dominican Republic","2020-02-01",0
"","Dominican Republic","2020-02-02",0
"","Dominican Republic","2020-02-03",0
"","Dominican Republic","2020-02-04",0
"","Dominican Republic","2020-02-05",0
"","Dominican Republic","2020-02-06",0
"","Dominican Republic","2020-02-07",0
"","Dominican Republic","2020-02-08",0
"","Dominican Republic","2020-02-09",0
"","Dominican Republic","2020-02-10",0
"","Dominican Republic","2020-02-11",0
"","Dominican Republic","2020-02-12",0
"","Dominican Republic","2020-02-13",0
"","Dominican Republic","2020-02-14",0
"","Dominican Republic","2020-02-15",0
"","Dominican Republic","2020-02-16",0
"","Dominican Republic","2020-02-17",0
"","Dominican Republic","2020-02-18",0
"","Dominican Republic","2020-02-19",0
"","Dominican Republic","2020-02-20",0
"","Dominican Republic","2020-02-21",0
"","Dominican Republic","2020-02-22",0
"","Dominican Republic","2020-02-23",0
"","Dominican Republic","2020-02-24",0
"","Dominican Republic","2020-02-25",0
"","Dominican Republic","2020-02-26",0
"","Dominican Republic","2020-02-27",0
"","Dominican Republic","2020-02-28",0
"","Dominican Republic","2020-02-29",0
"","Dominican Republic","2020-03-01",1
"","Dominican Republic","2020-03-02",1
"","Dominican Republic","2020-03-03",1
"","Dominican Republic","2020-03-04",1
"","Dominican Republic","2020-03-05",1
"","Dominican Republic","2020-03-06",2
"","Dominican Republic","2020-03-07",2
"","Dominican Republic","2020-03-08",5
"","Dominican Republic","2020-03-09",5
"","Dominican Republic","2020-03-10",5
"","Dominican Republic","2020-03-11",5
"","Dominican Republic","2020-03-12",5
"","Dominican Republic","2020-03-13",5
"","Dominican Republic","2020-03-14",11
"","Dominican Republic","2020-03-15",11
"","Dominican Republic","2020-03-16",11
"","Dominican Republic","2020-03-17",21
"","Dominican Republic","2020-03-18",21
"","Dominican Republic","2020-03-19",34
"","Dominican Republic","2020-03-20",72
"","Dominican Republic","2020-03-21",112
"","Dominican Republic","2020-03-22",202
"","Dominican Republic","2020-03-23",245
"","Dominican Republic","2020-03-24",312
"","Dominican Republic","2020-03-25",392
"","Dominican Republic","2020-03-26",488
"","Dominican Republic","2020-03-27",581
"","Dominican Republic","2020-03-28",719
"","Dominican Republic","2020-03-29",859
"","Dominican Republic","2020-03-30",901
"","Dominican Republic","2020-03-31",1109
"","Dominican Republic","2020-04-01",1284
"","Dominican Republic","2020-04-02",1380
"","Dominican Republic","2020-04-03",1488
"","Dominican Republic","2020-04-04",1488
"","Dominican Republic","2020-04-05",1745
"","Dominican Republic","2020-04-06",1828
"","Dominican Republic","2020-04-07",1956
"","Dominican Republic","2020-04-08",2111
"","Dominican Republic","2020-04-09",2349
"","Dominican Republic","2020-04-10",2620
"","Dominican Republic","2020-04-11",2759
"","Dominican Republic","2020-04-12",2967
"","Dominican Republic","2020-04-13",3167
"","Dominican Republic","2020-04-14",3286
"","Dominican Republic","2020-04-15",3614
"","Dominican Republic","2020-04-16",3755
"","Dominican Republic","2020-04-17",4126
"","Dominican Republic","2020-04-18",4335
"","Dominican Republic","2020-04-19",4680
"","Dominican Republic","2020-04-20",4964
"","Dominican Republic","2020-04-21",5044
"","Dominican Republic","2020-04-22",5300
"","Dominican Republic","2020-04-23",5543
"","Ecuador","2020-01-22",0
"","Ecuador","2020-01-23",0
"","Ecuador","2020-01-24",0
"","Ecuador","2020-01-25",0
"","Ecuador","2020-01-26",0
"","Ecuador","2020-01-27",0
"","Ecuador","2020-01-28",0
"","Ecuador","2020-01-29",0
"","Ecuador","2020-01-30",0
"","Ecuador","2020-01-31",0
"","Ecuador","2020-02-01",0
"","Ecuador","2020-02-02",0
"","Ecuador","2020-02-03",0
"","Ecuador","2020-02-04",0
"","Ecuador","2020-02-05",0
"","Ecuador","2020-02-06",0
"","Ecuador","2020-02-07",0
"","Ecuador","2020-02-08",0
"","Ecuador","2020-02-09",0
"","Ecuador","2020-02-10",0
"","Ecuador","2020-02-11",0
"","Ecuador","2020-02-12",0
"","Ecuador","2020-02-13",0
"","Ecuador","2020-02-14",0
"","Ecuador","2020-02-15",0
"","Ecuador","2020-02-16",0
"","Ecuador","2020-02-17",0
"","Ecuador","2020-02-18",0
"","Ecuador","2020-02-19",0
"","Ecuador","2020-02-20",0
"","Ecuador","2020-02-21",0
"","Ecuador","2020-02-22",0
"","Ecuador","2020-02-23",0
"","Ecuador","2020-02-24",0
"","Ecuador","2020-02-25",0
"","Ecuador","2020-02-26",0
"","Ecuador","2020-02-27",0
"","Ecuador","2020-02-28",0
"","Ecuador","2020-02-29",0
"","Ecuador","2020-03-01",6
"","Ecuador","2020-03-02",6
"","Ecuador","2020-03-03",7
"","Ecuador","2020-03-04",10
"","Ecuador","2020-03-05",13
"","Ecuador","2020-03-06",13
"","Ecuador","2020-03-07",13
"","Ecuador","2020-03-08",14
"","Ecuador","2020-03-09",15
"","Ecuador","2020-03-10",15
"","Ecuador","2020-03-11",17
"","Ecuador","2020-03-12",17
"","Ecuador","2020-03-13",17
"","Ecuador","2020-03-14",28
"","Ecuador","2020-03-15",28
"","Ecuador","2020-03-16",37
"","Ecuador","2020-03-17",58
"","Ecuador","2020-03-18",111
"","Ecuador","2020-03-19",199
"","Ecuador","2020-03-20",367
"","Ecuador","2020-03-21",506
"","Ecuador","2020-03-22",789
"","Ecuador","2020-03-23",981
"","Ecuador","2020-03-24",1082
"","Ecuador","2020-03-25",1173
"","Ecuador","2020-03-26",1403
"","Ecuador","2020-03-27",1595
"","Ecuador","2020-03-28",1823
"","Ecuador","2020-03-29",1924
"","Ecuador","2020-03-30",1962
"","Ecuador","2020-03-31",2240
"","Ecuador","2020-04-01",2748
"","Ecuador","2020-04-02",3163
"","Ecuador","2020-04-03",3368
"","Ecuador","2020-04-04",3465
"","Ecuador","2020-04-05",3646
"","Ecuador","2020-04-06",3747
"","Ecuador","2020-04-07",3747
"","Ecuador","2020-04-08",4450
"","Ecuador","2020-04-09",4965
"","Ecuador","2020-04-10",7161
"","Ecuador","2020-04-11",7257
"","Ecuador","2020-04-12",7466
"","Ecuador","2020-04-13",7529
"","Ecuador","2020-04-14",7603
"","Ecuador","2020-04-15",7858
"","Ecuador","2020-04-16",8225
"","Ecuador","2020-04-17",8450
"","Ecuador","2020-04-18",9022
"","Ecuador","2020-04-19",9468
"","Ecuador","2020-04-20",10128
"","Ecuador","2020-04-21",10398
"","Ecuador","2020-04-22",10850
"","Ecuador","2020-04-23",11183
"","Egypt","2020-01-22",0
"","Egypt","2020-01-23",0
"","Egypt","2020-01-24",0
"","Egypt","2020-01-25",0
"","Egypt","2020-01-26",0
"","Egypt","2020-01-27",0
"","Egypt","2020-01-28",0
"","Egypt","2020-01-29",0
"","Egypt","2020-01-30",0
"","Egypt","2020-01-31",0
"","Egypt","2020-02-01",0
"","Egypt","2020-02-02",0
"","Egypt","2020-02-03",0
"","Egypt","2020-02-04",0
"","Egypt","2020-02-05",0
"","Egypt","2020-02-06",0
"","Egypt","2020-02-07",0
"","Egypt","2020-02-08",0
"","Egypt","2020-02-09",0
"","Egypt","2020-02-10",0
"","Egypt","2020-02-11",0
"","Egypt","2020-02-12",0
"","Egypt","2020-02-13",0
"","Egypt","2020-02-14",1
"","Egypt","2020-02-15",1
"","Egypt","2020-02-16",1
"","Egypt","2020-02-17",1
"","Egypt","2020-02-18",1
"","Egypt","2020-02-19",1
"","Egypt","2020-02-20",1
"","Egypt","2020-02-21",1
"","Egypt","2020-02-22",1
"","Egypt","2020-02-23",1
"","Egypt","2020-02-24",1
"","Egypt","2020-02-25",1
"","Egypt","2020-02-26",1
"","Egypt","2020-02-27",1
"","Egypt","2020-02-28",1
"","Egypt","2020-02-29",1
"","Egypt","2020-03-01",2
"","Egypt","2020-03-02",2
"","Egypt","2020-03-03",2
"","Egypt","2020-03-04",2
"","Egypt","2020-03-05",3
"","Egypt","2020-03-06",15
"","Egypt","2020-03-07",15
"","Egypt","2020-03-08",49
"","Egypt","2020-03-09",55
"","Egypt","2020-03-10",59
"","Egypt","2020-03-11",60
"","Egypt","2020-03-12",67
"","Egypt","2020-03-13",80
"","Egypt","2020-03-14",109
"","Egypt","2020-03-15",110
"","Egypt","2020-03-16",150
"","Egypt","2020-03-17",196
"","Egypt","2020-03-18",196
"","Egypt","2020-03-19",256
"","Egypt","2020-03-20",285
"","Egypt","2020-03-21",294
"","Egypt","2020-03-22",327
"","Egypt","2020-03-23",366
"","Egypt","2020-03-24",402
"","Egypt","2020-03-25",456
"","Egypt","2020-03-26",495
"","Egypt","2020-03-27",536
"","Egypt","2020-03-28",576
"","Egypt","2020-03-29",609
"","Egypt","2020-03-30",656
"","Egypt","2020-03-31",710
"","Egypt","2020-04-01",779
"","Egypt","2020-04-02",865
"","Egypt","2020-04-03",985
"","Egypt","2020-04-04",1070
"","Egypt","2020-04-05",1173
"","Egypt","2020-04-06",1322
"","Egypt","2020-04-07",1450
"","Egypt","2020-04-08",1560
"","Egypt","2020-04-09",1699
"","Egypt","2020-04-10",1794
"","Egypt","2020-04-11",1939
"","Egypt","2020-04-12",2065
"","Egypt","2020-04-13",2190
"","Egypt","2020-04-14",2350
"","Egypt","2020-04-15",2505
"","Egypt","2020-04-16",2673
"","Egypt","2020-04-17",2844
"","Egypt","2020-04-18",3032
"","Egypt","2020-04-19",3144
"","Egypt","2020-04-20",3333
"","Egypt","2020-04-21",3490
"","Egypt","2020-04-22",3659
"","Egypt","2020-04-23",3891
"","El Salvador","2020-01-22",0
"","El Salvador","2020-01-23",0
"","El Salvador","2020-01-24",0
"","El Salvador","2020-01-25",0
"","El Salvador","2020-01-26",0
"","El Salvador","2020-01-27",0
"","El Salvador","2020-01-28",0
"","El Salvador","2020-01-29",0
"","El Salvador","2020-01-30",0
"","El Salvador","2020-01-31",0
"","El Salvador","2020-02-01",0
"","El Salvador","2020-02-02",0
"","El Salvador","2020-02-03",0
"","El Salvador","2020-02-04",0
"","El Salvador","2020-02-05",0
"","El Salvador","2020-02-06",0
"","El Salvador","2020-02-07",0
"","El Salvador","2020-02-08",0
"","El Salvador","2020-02-09",0
"","El Salvador","2020-02-10",0
"","El Salvador","2020-02-11",0
"","El Salvador","2020-02-12",0
"","El Salvador","2020-02-13",0
"","El Salvador","2020-02-14",0
"","El Salvador","2020-02-15",0
"","El Salvador","2020-02-16",0
"","El Salvador","2020-02-17",0
"","El Salvador","2020-02-18",0
"","El Salvador","2020-02-19",0
"","El Salvador","2020-02-20",0
"","El Salvador","2020-02-21",0
"","El Salvador","2020-02-22",0
"","El Salvador","2020-02-23",0
"","El Salvador","2020-02-24",0
"","El Salvador","2020-02-25",0
"","El Salvador","2020-02-26",0
"","El Salvador","2020-02-27",0
"","El Salvador","2020-02-28",0
"","El Salvador","2020-02-29",0
"","El Salvador","2020-03-01",0
"","El Salvador","2020-03-02",0
"","El Salvador","2020-03-03",0
"","El Salvador","2020-03-04",0
"","El Salvador","2020-03-05",0
"","El Salvador","2020-03-06",0
"","El Salvador","2020-03-07",0
"","El Salvador","2020-03-08",0
"","El Salvador","2020-03-09",0
"","El Salvador","2020-03-10",0
"","El Salvador","2020-03-11",0
"","El Salvador","2020-03-12",0
"","El Salvador","2020-03-13",0
"","El Salvador","2020-03-14",0
"","El Salvador","2020-03-15",0
"","El Salvador","2020-03-16",0
"","El Salvador","2020-03-17",0
"","El Salvador","2020-03-18",0
"","El Salvador","2020-03-19",1
"","El Salvador","2020-03-20",1
"","El Salvador","2020-03-21",3
"","El Salvador","2020-03-22",3
"","El Salvador","2020-03-23",3
"","El Salvador","2020-03-24",5
"","El Salvador","2020-03-25",9
"","El Salvador","2020-03-26",13
"","El Salvador","2020-03-27",13
"","El Salvador","2020-03-28",19
"","El Salvador","2020-03-29",24
"","El Salvador","2020-03-30",30
"","El Salvador","2020-03-31",32
"","El Salvador","2020-04-01",32
"","El Salvador","2020-04-02",41
"","El Salvador","2020-04-03",46
"","El Salvador","2020-04-04",56
"","El Salvador","2020-04-05",62
"","El Salvador","2020-04-06",69
"","El Salvador","2020-04-07",78
"","El Salvador","2020-04-08",93
"","El Salvador","2020-04-09",103
"","El Salvador","2020-04-10",117
"","El Salvador","2020-04-11",118
"","El Salvador","2020-04-12",125
"","El Salvador","2020-04-13",137
"","El Salvador","2020-04-14",149
"","El Salvador","2020-04-15",159
"","El Salvador","2020-04-16",164
"","El Salvador","2020-04-17",177
"","El Salvador","2020-04-18",190
"","El Salvador","2020-04-19",201
"","El Salvador","2020-04-20",218
"","El Salvador","2020-04-21",225
"","El Salvador","2020-04-22",237
"","El Salvador","2020-04-23",250
"","Equatorial Guinea","2020-01-22",0
"","Equatorial Guinea","2020-01-23",0
"","Equatorial Guinea","2020-01-24",0
"","Equatorial Guinea","2020-01-25",0
"","Equatorial Guinea","2020-01-26",0
"","Equatorial Guinea","2020-01-27",0
"","Equatorial Guinea","2020-01-28",0
"","Equatorial Guinea","2020-01-29",0
"","Equatorial Guinea","2020-01-30",0
"","Equatorial Guinea","2020-01-31",0
"","Equatorial Guinea","2020-02-01",0
"","Equatorial Guinea","2020-02-02",0
"","Equatorial Guinea","2020-02-03",0
"","Equatorial Guinea","2020-02-04",0
"","Equatorial Guinea","2020-02-05",0
"","Equatorial Guinea","2020-02-06",0
"","Equatorial Guinea","2020-02-07",0
"","Equatorial Guinea","2020-02-08",0
"","Equatorial Guinea","2020-02-09",0
"","Equatorial Guinea","2020-02-10",0
"","Equatorial Guinea","2020-02-11",0
"","Equatorial Guinea","2020-02-12",0
"","Equatorial Guinea","2020-02-13",0
"","Equatorial Guinea","2020-02-14",0
"","Equatorial Guinea","2020-02-15",0
"","Equatorial Guinea","2020-02-16",0
"","Equatorial Guinea","2020-02-17",0
"","Equatorial Guinea","2020-02-18",0
"","Equatorial Guinea","2020-02-19",0
"","Equatorial Guinea","2020-02-20",0
"","Equatorial Guinea","2020-02-21",0
"","Equatorial Guinea","2020-02-22",0
"","Equatorial Guinea","2020-02-23",0
"","Equatorial Guinea","2020-02-24",0
"","Equatorial Guinea","2020-02-25",0
"","Equatorial Guinea","2020-02-26",0
"","Equatorial Guinea","2020-02-27",0
"","Equatorial Guinea","2020-02-28",0
"","Equatorial Guinea","2020-02-29",0
"","Equatorial Guinea","2020-03-01",0
"","Equatorial Guinea","2020-03-02",0
"","Equatorial Guinea","2020-03-03",0
"","Equatorial Guinea","2020-03-04",0
"","Equatorial Guinea","2020-03-05",0
"","Equatorial Guinea","2020-03-06",0
"","Equatorial Guinea","2020-03-07",0
"","Equatorial Guinea","2020-03-08",0
"","Equatorial Guinea","2020-03-09",0
"","Equatorial Guinea","2020-03-10",0
"","Equatorial Guinea","2020-03-11",0
"","Equatorial Guinea","2020-03-12",0
"","Equatorial Guinea","2020-03-13",0
"","Equatorial Guinea","2020-03-14",0
"","Equatorial Guinea","2020-03-15",1
"","Equatorial Guinea","2020-03-16",1
"","Equatorial Guinea","2020-03-17",1
"","Equatorial Guinea","2020-03-18",4
"","Equatorial Guinea","2020-03-19",6
"","Equatorial Guinea","2020-03-20",6
"","Equatorial Guinea","2020-03-21",6
"","Equatorial Guinea","2020-03-22",6
"","Equatorial Guinea","2020-03-23",9
"","Equatorial Guinea","2020-03-24",9
"","Equatorial Guinea","2020-03-25",9
"","Equatorial Guinea","2020-03-26",12
"","Equatorial Guinea","2020-03-27",12
"","Equatorial Guinea","2020-03-28",12
"","Equatorial Guinea","2020-03-29",12
"","Equatorial Guinea","2020-03-30",12
"","Equatorial Guinea","2020-03-31",12
"","Equatorial Guinea","2020-04-01",15
"","Equatorial Guinea","2020-04-02",15
"","Equatorial Guinea","2020-04-03",16
"","Equatorial Guinea","2020-04-04",16
"","Equatorial Guinea","2020-04-05",16
"","Equatorial Guinea","2020-04-06",16
"","Equatorial Guinea","2020-04-07",16
"","Equatorial Guinea","2020-04-08",18
"","Equatorial Guinea","2020-04-09",18
"","Equatorial Guinea","2020-04-10",18
"","Equatorial Guinea","2020-04-11",18
"","Equatorial Guinea","2020-04-12",21
"","Equatorial Guinea","2020-04-13",21
"","Equatorial Guinea","2020-04-14",41
"","Equatorial Guinea","2020-04-15",51
"","Equatorial Guinea","2020-04-16",51
"","Equatorial Guinea","2020-04-17",79
"","Equatorial Guinea","2020-04-18",79
"","Equatorial Guinea","2020-04-19",79
"","Equatorial Guinea","2020-04-20",79
"","Equatorial Guinea","2020-04-21",83
"","Equatorial Guinea","2020-04-22",84
"","Equatorial Guinea","2020-04-23",84
"","Eritrea","2020-01-22",0
"","Eritrea","2020-01-23",0
"","Eritrea","2020-01-24",0
"","Eritrea","2020-01-25",0
"","Eritrea","2020-01-26",0
"","Eritrea","2020-01-27",0
"","Eritrea","2020-01-28",0
"","Eritrea","2020-01-29",0
"","Eritrea","2020-01-30",0
"","Eritrea","2020-01-31",0
"","Eritrea","2020-02-01",0
"","Eritrea","2020-02-02",0
"","Eritrea","2020-02-03",0
"","Eritrea","2020-02-04",0
"","Eritrea","2020-02-05",0
"","Eritrea","2020-02-06",0
"","Eritrea","2020-02-07",0
"","Eritrea","2020-02-08",0
"","Eritrea","2020-02-09",0
"","Eritrea","2020-02-10",0
"","Eritrea","2020-02-11",0
"","Eritrea","2020-02-12",0
"","Eritrea","2020-02-13",0
"","Eritrea","2020-02-14",0
"","Eritrea","2020-02-15",0
"","Eritrea","2020-02-16",0
"","Eritrea","2020-02-17",0
"","Eritrea","2020-02-18",0
"","Eritrea","2020-02-19",0
"","Eritrea","2020-02-20",0
"","Eritrea","2020-02-21",0
"","Eritrea","2020-02-22",0
"","Eritrea","2020-02-23",0
"","Eritrea","2020-02-24",0
"","Eritrea","2020-02-25",0
"","Eritrea","2020-02-26",0
"","Eritrea","2020-02-27",0
"","Eritrea","2020-02-28",0
"","Eritrea","2020-02-29",0
"","Eritrea","2020-03-01",0
"","Eritrea","2020-03-02",0
"","Eritrea","2020-03-03",0
"","Eritrea","2020-03-04",0
"","Eritrea","2020-03-05",0
"","Eritrea","2020-03-06",0
"","Eritrea","2020-03-07",0
"","Eritrea","2020-03-08",0
"","Eritrea","2020-03-09",0
"","Eritrea","2020-03-10",0
"","Eritrea","2020-03-11",0
"","Eritrea","2020-03-12",0
"","Eritrea","2020-03-13",0
"","Eritrea","2020-03-14",0
"","Eritrea","2020-03-15",0
"","Eritrea","2020-03-16",0
"","Eritrea","2020-03-17",0
"","Eritrea","2020-03-18",0
"","Eritrea","2020-03-19",0
"","Eritrea","2020-03-20",0
"","Eritrea","2020-03-21",1
"","Eritrea","2020-03-22",1
"","Eritrea","2020-03-23",1
"","Eritrea","2020-03-24",1
"","Eritrea","2020-03-25",4
"","Eritrea","2020-03-26",6
"","Eritrea","2020-03-27",6
"","Eritrea","2020-03-28",6
"","Eritrea","2020-03-29",12
"","Eritrea","2020-03-30",12
"","Eritrea","2020-03-31",15
"","Eritrea","2020-04-01",15
"","Eritrea","2020-04-02",22
"","Eritrea","2020-04-03",22
"","Eritrea","2020-04-04",29
"","Eritrea","2020-04-05",29
"","Eritrea","2020-04-06",31
"","Eritrea","2020-04-07",31
"","Eritrea","2020-04-08",33
"","Eritrea","2020-04-09",33
"","Eritrea","2020-04-10",34
"","Eritrea","2020-04-11",34
"","Eritrea","2020-04-12",34
"","Eritrea","2020-04-13",34
"","Eritrea","2020-04-14",34
"","Eritrea","2020-04-15",35
"","Eritrea","2020-04-16",35
"","Eritrea","2020-04-17",35
"","Eritrea","2020-04-18",39
"","Eritrea","2020-04-19",39
"","Eritrea","2020-04-20",39
"","Eritrea","2020-04-21",39
"","Eritrea","2020-04-22",39
"","Eritrea","2020-04-23",39
"","Estonia","2020-01-22",0
"","Estonia","2020-01-23",0
"","Estonia","2020-01-24",0
"","Estonia","2020-01-25",0
"","Estonia","2020-01-26",0
"","Estonia","2020-01-27",0
"","Estonia","2020-01-28",0
"","Estonia","2020-01-29",0
"","Estonia","2020-01-30",0
"","Estonia","2020-01-31",0
"","Estonia","2020-02-01",0
"","Estonia","2020-02-02",0
"","Estonia","2020-02-03",0
"","Estonia","2020-02-04",0
"","Estonia","2020-02-05",0
"","Estonia","2020-02-06",0
"","Estonia","2020-02-07",0
"","Estonia","2020-02-08",0
"","Estonia","2020-02-09",0
"","Estonia","2020-02-10",0
"","Estonia","2020-02-11",0
"","Estonia","2020-02-12",0
"","Estonia","2020-02-13",0
"","Estonia","2020-02-14",0
"","Estonia","2020-02-15",0
"","Estonia","2020-02-16",0
