"country","date","cases"
"Japan",2020-02-12,5
"Japan",2020-02-13,7
"Japan",2020-02-14,12
"Japan",2020-02-15,6
"Japan",2020-02-16,7
"Japan",2020-02-17,8
"Japan",2020-02-18,1
"Japan",2020-02-19,19
"Japan",2020-02-20,12
"Japan",2020-02-21,27
"Japan",2020-02-22,12
"Japan",2020-02-23,12
"Japan",2020-02-24,8
"Japan",2020-02-25,22
"Japan",2020-02-26,24
"Japan",2020-02-27,20
"Japan",2020-02-28,9
"Japan",2020-02-29,15
"Japan",2020-03-01,14
"Japan",2020-03-02,16
"Japan",2020-03-03,33
"Japan",2020-03-04,32
"Japan",2020-03-05,59
"Japan",2020-03-06,47
"Japan",2020-03-07,34
"Japan",2020-03-08,25
"Japan",2020-03-09,54
"Japan",2020-03-10,51
"Japan",2020-03-11,56
"Japan",2020-03-12,41
"Japan",2020-03-13,64
"Japan",2020-03-14,34
"Japan",2020-03-15,15
"Japan",2020-03-16,44
"Japan",2020-03-17,41
"Japan",2020-03-18,36
"Japan",2020-03-19,46
"Japan",2020-03-20,50
"Japan",2020-03-21,43
"Japan",2020-03-22,39
"Japan",2020-03-23,65
"Japan",2020-03-24,98
"Japan",2020-03-25,96
"Japan",2020-03-26,112
"Japan",2020-03-27,194
"Japan",2020-03-28,173
"Japan",2020-03-29,87
"Japan",2020-03-30,225
"Japan",2020-03-31,378
"Japan",2020-04-01,61
"Japan",2020-04-02,318
"Japan",2020-04-03,336
"Japan",2020-04-04,383
"Japan",2020-04-05,252
"Japan",2020-04-06,351
"Japan",2020-04-07,511
"Japan",2020-04-08,579
"Japan",2020-04-09,658
"Japan",2020-04-10,743
"Japan",2020-04-11,507
"Japan",2020-04-12,390
"Mexico",2019-12-31,0
"Mexico",2020-01-01,0
"Mexico",2020-01-02,0
"Mexico",2020-01-03,0
"Mexico",2020-01-04,0
"Mexico",2020-01-05,0
"Mexico",2020-01-06,0
"Mexico",2020-01-07,0
"Mexico",2020-01-08,0
"Mexico",2020-01-09,0
"Mexico",2020-01-10,0
"Mexico",2020-01-11,0
"Mexico",2020-01-12,0
"Mexico",2020-01-13,0
"Mexico",2020-01-14,0
"Mexico",2020-01-15,0
"Mexico",2020-01-16,0
"Mexico",2020-01-17,0
"Mexico",2020-01-18,0
"Mexico",2020-01-19,0
"Mexico",2020-01-20,0
"Mexico",2020-01-21,0
"Mexico",2020-01-22,0
"Mexico",2020-01-23,0
"Mexico",2020-01-24,0
"Mexico",2020-01-25,0
"Mexico",2020-01-26,0
"Mexico",2020-01-27,0
"Mexico",2020-01-28,0
"Mexico",2020-01-29,0
"Mexico",2020-01-30,0
"Mexico",2020-01-31,0
"Mexico",2020-02-01,0
"Mexico",2020-02-02,0
"Mexico",2020-02-03,0
"Mexico",2020-02-04,0
"Mexico",2020-02-05,0
"Mexico",2020-02-06,0
"Mexico",2020-02-07,0
"Mexico",2020-02-08,0
"Mexico",2020-02-09,0
"Mexico",2020-02-10,0
"Mexico",2020-02-11,0
"Mexico",2020-02-12,0
"Mexico",2020-02-13,0
"Mexico",2020-02-14,0
"Mexico",2020-02-15,0
"Mexico",2020-02-16,0
"Mexico",2020-02-17,0
"Mexico",2020-02-18,0
"Mexico",2020-02-19,1
"Mexico",2020-02-20,0
"Mexico",2020-02-21,0
"Mexico",2020-02-22,0
"Mexico",2020-02-23,0
"Mexico",2020-02-24,0
"Mexico",2020-02-25,0
"Mexico",2020-02-26,3
"Mexico",2020-02-27,0
"Mexico",2020-02-28,2
"Mexico",2020-02-29,2
"Mexico",2020-03-01,2
"Mexico",2020-03-02,5
"Mexico",2020-03-03,9
"Mexico",2020-03-04,10
"Mexico",2020-03-05,11
"Mexico",2020-03-06,6
"Mexico",2020-03-07,7
"Mexico",2020-03-08,8
"Mexico",2020-03-09,5
"Mexico",2020-03-10,17
"Mexico",2020-03-11,39
"Mexico",2020-03-12,41
"Mexico",2020-03-13,66
"Mexico",2020-03-14,52
"Mexico",2020-03-15,37
"Mexico",2020-03-16,77
"Mexico",2020-03-17,104
"Mexico",2020-03-18,116
"Mexico",2020-03-19,151
"Mexico",2020-03-20,132
"Mexico",2020-03-21,85
"Mexico",2020-03-22,70
"Mexico",2020-03-23,168
"Mexico",2020-03-24,220
"Mexico",2020-03-25,185
"Mexico",2020-03-26,224
"Mexico",2020-03-27,262
"Mexico",2020-03-28,191
"Mexico",2020-03-29,166
"Mexico",2020-03-30,345
"Mexico",2020-03-31,311
"Mexico",2020-04-01,382
"Mexico",2020-04-02,347
"Mexico",2020-04-03,392
"Mexico",2020-04-04,250
"Mexico",2020-04-05,259
"Mexico",2020-04-06,631
"Mexico",2020-04-07,515
"Mexico",2020-04-08,581
"Mexico",2020-04-09,483
"Mexico",2020-04-10,572
"Mexico",2020-04-11,464
"Mexico",2020-04-12,479
"Monaco",2020-01-01,0
"Monaco",2020-01-02,0
"Monaco",2020-01-03,0
"Monaco",2020-01-04,0
"Monaco",2020-01-05,0
"Monaco",2020-01-06,0
"Monaco",2020-01-07,0
"Monaco",2020-01-08,0
"Monaco",2020-01-09,0
"Monaco",2020-01-10,0
"Monaco",2020-01-11,0
"Monaco",2020-01-12,0
"Monaco",2020-01-13,0
"Monaco",2020-01-14,0
"Monaco",2020-01-15,0
"Monaco",2020-01-16,0
"Monaco",2020-01-17,0
"Monaco",2020-01-18,0
"Monaco",2020-01-19,0
"Monaco",2020-01-20,0
"Monaco",2020-01-21,0
"Monaco",2020-01-22,0
"Monaco",2020-01-23,0
"Monaco",2020-01-24,0
"Monaco",2020-01-25,0
"Monaco",2020-01-26,0
"Monaco",2020-01-27,0
"Monaco",2020-01-28,0
"Monaco",2020-01-29,0
"Monaco",2020-01-30,0
"Monaco",2020-01-31,0
"Monaco",2020-02-01,0
"Monaco",2020-02-02,0
"Monaco",2020-02-03,0
"Monaco",2020-02-04,0
"Monaco",2020-02-05,0
"Monaco",2020-02-06,0
"Monaco",2020-02-07,0
"Monaco",2020-02-08,0
"Monaco",2020-02-09,0
"Monaco",2020-02-10,0
"Monaco",2020-02-11,0
"Monaco",2020-02-12,0
"Monaco",2020-02-13,0
"Monaco",2020-02-14,0
"Monaco",2020-02-15,0
"Monaco",2020-02-16,0
"Monaco",2020-02-17,0
"Monaco",2020-02-18,0
"Monaco",2020-02-19,0
"Monaco",2020-02-20,0
"Monaco",2020-02-21,0
"Monaco",2020-02-22,0
"Monaco",2020-02-23,0
"Monaco",2020-02-24,0
"Monaco",2020-02-25,0
"Monaco",2020-02-26,0
"Monaco",2020-02-27,1
"Monaco",2020-02-28,0
"Monaco",2020-02-29,0
"Monaco",2020-03-01,0
"Monaco",2020-03-02,0
"Monaco",2020-03-03,0
"Monaco",2020-03-04,0
"Monaco",2020-03-05,0
"Monaco",2020-03-06,0
"Monaco",2020-03-07,0
"Monaco",2020-03-08,0
"Monaco",2020-03-09,0
"Monaco",2020-03-10,1
"Monaco",2020-03-11,0
"Monaco",2020-03-12,1
"Monaco",2020-03-13,4
"Monaco",2020-03-14,2
"Monaco",2020-03-15,0
"Monaco",2020-03-16,0
"Monaco",2020-03-17,0
"Monaco",2020-03-18,3
"Monaco",2020-03-19,6
"Monaco",2020-03-20,0
"Monaco",2020-03-21,2
"Monaco",2020-03-22,2
"Monaco",2020-03-23,1
"Monaco",2020-03-24,0
"Monaco",2020-03-25,3
"Monaco",2020-03-26,6
"Monaco",2020-03-27,1
"Monaco",2020-03-28,2
"Monaco",2020-03-29,1
"Monaco",2020-03-30,1
"Monaco",2020-03-31,3
"Monaco",2020-04-01,3
"Monaco",2020-04-02,4
"Monaco",2020-04-03,1
"Monaco",2020-04-04,3
"Monaco",2020-04-05,1
"Monaco",2020-04-06,2
"Monaco",2020-04-07,0
"Monaco",2020-04-08,3
"Monaco",2020-04-09,6
"Monaco",2020-04-10,0
"Monaco",2020-04-11,1
"Monaco",2020-04-12,0
"Netherlands",2020-01-01,0
"Netherlands",2020-01-02,0
"Netherlands",2020-01-03,0
"Netherlands",2020-01-04,0
"Netherlands",2020-01-05,0
"Netherlands",2020-01-06,0
"Netherlands",2020-01-07,0
"Netherlands",2020-01-08,0
"Netherlands",2020-01-09,0
"Netherlands",2020-01-10,0
"Netherlands",2020-01-11,0
"Netherlands",2020-01-12,0
"Netherlands",2020-01-13,0
"Netherlands",2020-01-14,0
"Netherlands",2020-01-15,0
"Netherlands",2020-01-16,0
"Netherlands",2020-01-17,0
"Netherlands",2020-01-18,0
"Netherlands",2020-01-19,0
"Netherlands",2020-01-20,0
"Netherlands",2020-01-21,0
"Netherlands",2020-01-22,0
"Netherlands",2020-01-23,0
"Netherlands",2020-01-24,0
"Netherlands",2020-01-25,0
"Netherlands",2020-01-26,0
"Netherlands",2020-01-27,0
"Netherlands",2020-01-28,0
"Netherlands",2020-01-29,0
"Netherlands",2020-01-30,0
"Netherlands",2020-01-31,0
"Netherlands",2020-02-01,0
"Netherlands",2020-02-02,0
"Netherlands",2020-02-03,0
"Netherlands",2020-02-04,0
"Netherlands",2020-02-05,0
"Netherlands",2020-02-06,0
"Netherlands",2020-02-07,0
"Netherlands",2020-02-08,0
"Netherlands",2020-02-09,0
"Netherlands",2020-02-10,0
"Netherlands",2020-02-11,0
"Netherlands",2020-02-12,0
"Netherlands",2020-02-13,0
"Netherlands",2020-02-14,0
"Netherlands",2020-02-15,0
"Netherlands",2020-02-16,0
"Netherlands",2020-02-17,0
"Netherlands",2020-02-18,0
"Netherlands",2020-02-19,0
"Netherlands",2020-02-20,0
"Netherlands",2020-02-21,0
"Netherlands",2020-02-22,0
"Netherlands",2020-02-23,0
"Netherlands",2020-02-24,0
"Netherlands",2020-02-25,0
"Netherlands",2020-02-26,1
"Netherlands",2020-02-27,0
"Netherlands",2020-02-28,1
"Netherlands",2020-02-29,3
"Netherlands",2020-03-01,5
"Netherlands",2020-03-02,4
"Netherlands",2020-03-03,10
"Netherlands",2020-03-04,17
"Netherlands",2020-03-05,40
"Netherlands",2020-03-06,50
"Netherlands",2020-03-07,32
"Netherlands",2020-03-08,61
"Netherlands",2020-03-09,130
"Netherlands",2020-03-10,123
"Netherlands",2020-03-11,127
"Netherlands",2020-03-12,113
"Netherlands",2020-03-13,219
"Netherlands",2020-03-14,173
"Netherlands",2020-03-15,270
"Netherlands",2020-03-16,288
"Netherlands",2020-03-17,347
"Netherlands",2020-03-18,396
"Netherlands",2020-03-19,533
"Netherlands",2020-03-20,637
"Netherlands",2020-03-21,605
"Netherlands",2020-03-22,553
"Netherlands",2020-03-23,749
"Netherlands",2020-03-24,843
"Netherlands",2020-03-25,1007
"Netherlands",2020-03-26,1167
"Netherlands",2020-03-27,1146
"Netherlands",2020-03-28,1092
"Netherlands",2020-03-29,873
"Netherlands",2020-03-30,834
"Netherlands",2020-03-31,1008
"Netherlands",2020-04-01,1083
"Netherlands",2020-04-02,1020
"Netherlands",2020-04-03,1002
"Netherlands",2020-04-04,1099
"Netherlands",2020-04-05,945
"Netherlands",2020-04-06,782
"Netherlands",2020-04-07,959
"Netherlands",2020-04-08,1208
"Netherlands",2020-04-09,1327
"Netherlands",2020-04-10,1301
"Netherlands",2020-04-11,1171
"Netherlands",2020-04-12,959
"Portugal",2020-01-01,0
"Portugal",2020-01-02,0
"Portugal",2020-01-03,0
"Portugal",2020-01-04,0
"Portugal",2020-01-05,0
"Portugal",2020-01-06,0
"Portugal",2020-01-07,0
"Portugal",2020-01-08,0
"Portugal",2020-01-09,0
"Portugal",2020-01-10,0
"Portugal",2020-01-11,0
"Portugal",2020-01-12,0
"Portugal",2020-01-13,0
"Portugal",2020-01-14,0
"Portugal",2020-01-15,0
"Portugal",2020-01-16,0
"Portugal",2020-01-17,0
"Portugal",2020-01-18,0
"Portugal",2020-01-19,0
"Portugal",2020-01-20,0
"Portugal",2020-01-21,0
"Portugal",2020-01-22,0
"Portugal",2020-01-23,0
"Portugal",2020-01-24,0
"Portugal",2020-01-25,0
"Portugal",2020-01-26,0
"Portugal",2020-01-27,0
"Portugal",2020-01-28,0
"Portugal",2020-01-29,0
"Portugal",2020-01-30,0
"Portugal",2020-01-31,0
"Portugal",2020-02-01,0
"Portugal",2020-02-02,0
"Portugal",2020-02-03,0
"Portugal",2020-02-04,0
"Portugal",2020-02-05,0
"Portugal",2020-02-06,0
"Portugal",2020-02-07,0
"Portugal",2020-02-08,0
"Portugal",2020-02-09,0
"Portugal",2020-02-10,0
"Portugal",2020-02-11,0
"Portugal",2020-02-12,0
"Portugal",2020-02-13,0
"Portugal",2020-02-14,0
"Portugal",2020-02-15,0
"Portugal",2020-02-16,0
"Portugal",2020-02-17,0
"Portugal",2020-02-18,0
"Portugal",2020-02-19,0
"Portugal",2020-02-20,0
"Portugal",2020-02-21,0
"Portugal",2020-02-22,0
"Portugal",2020-02-23,0
"Portugal",2020-02-24,0
"Portugal",2020-02-25,0
"Portugal",2020-02-26,0
"Portugal",2020-02-27,0
"Portugal",2020-02-28,0
"Portugal",2020-02-29,0
"Portugal",2020-03-01,0
"Portugal",2020-03-02,2
"Portugal",2020-03-03,2
"Portugal",2020-03-04,2
"Portugal",2020-03-05,3
"Portugal",2020-03-06,4
"Portugal",2020-03-07,8
"Portugal",2020-03-08,9
"Portugal",2020-03-09,9
"Portugal",2020-03-10,2
"Portugal",2020-03-11,18
"Portugal",2020-03-12,19
"Portugal",2020-03-13,34
"Portugal",2020-03-14,57
"Portugal",2020-03-15,76
"Portugal",2020-03-16,86
"Portugal",2020-03-17,117
"Portugal",2020-03-18,194
"Portugal",2020-03-19,143
"Portugal",2020-03-20,235
"Portugal",2020-03-21,260
"Portugal",2020-03-22,320
"Portugal",2020-03-23,460
"Portugal",2020-03-24,302
"Portugal",2020-03-25,633
"Portugal",2020-03-26,549
"Portugal",2020-03-27,724
"Portugal",2020-03-28,902
"Portugal",2020-03-29,792
"Portugal",2020-03-30,446
"Portugal",2020-03-31,1035
"Portugal",2020-04-01,808
"Portugal",2020-04-02,783
"Portugal",2020-04-03,852
"Portugal",2020-04-04,638
"Portugal",2020-04-05,754
"Portugal",2020-04-06,452
"Portugal",2020-04-07,712
"Portugal",2020-04-08,699
"Portugal",2020-04-09,815
"Portugal",2020-04-10,1516
"Portugal",2020-04-11,515
"Portugal",2020-04-12,598
"Russia",2020-01-02,0
"Russia",2020-01-03,0
"Russia",2020-01-04,0
"Russia",2020-01-05,0
"Russia",2020-01-06,0
"Russia",2020-01-07,0
"Russia",2020-01-08,0
"Russia",2020-01-09,0
"Russia",2020-01-10,0
"Russia",2020-01-11,0
"Russia",2020-01-12,0
"Russia",2020-01-13,0
"Russia",2020-01-14,0
"Russia",2020-01-15,0
"Russia",2020-01-16,0
"Russia",2020-01-17,0
"Russia",2020-01-18,0
"Russia",2020-01-19,0
"Russia",2020-01-20,0
"Russia",2020-01-21,0
"Russia",2020-01-22,0
"Russia",2020-01-23,0
"Russia",2020-01-24,0
"Russia",2020-01-25,0
"Russia",2020-01-26,0
"Russia",2020-01-27,0
"Russia",2020-01-28,0
"Russia",2020-01-29,0
"Russia",2020-01-30,2
"Russia",2020-01-31,0
"Russia",2020-02-01,0
"Russia",2020-02-02,0
"Russia",2020-02-03,0
"Russia",2020-02-04,0
"Russia",2020-02-05,0
"Russia",2020-02-06,0
"Russia",2020-02-07,0
"Russia",2020-02-08,0
"Russia",2020-02-09,0
"Russia",2020-02-10,0
"Russia",2020-02-11,0
"Russia",2020-02-12,0
"Russia",2020-02-13,0
"Russia",2020-02-14,0
"Russia",2020-02-15,0
"Russia",2020-02-16,0
"Russia",2020-02-17,0
"Russia",2020-02-18,0
"Russia",2020-02-19,0
"Russia",2020-02-20,0
"Russia",2020-02-21,0
"Russia",2020-02-22,0
"Russia",2020-02-23,0
"Russia",2020-02-24,0
"Russia",2020-02-25,0
"Russia",2020-02-26,0
"Russia",2020-02-27,0
"Russia",2020-02-28,0
"Russia",2020-02-29,0
"Russia",2020-03-01,0
"Russia",2020-03-02,1
"Russia",2020-03-03,0
"Russia",2020-03-04,0
"Russia",2020-03-05,1
"Russia",2020-03-06,0
"Russia",2020-03-07,3
"Russia",2020-03-08,0
"Russia",2020-03-09,0
"Russia",2020-03-10,0
"Russia",2020-03-11,13
"Russia",2020-03-12,14
"Russia",2020-03-13,0
"Russia",2020-03-14,0
"Russia",2020-03-15,0
"Russia",2020-03-16,59
"Russia",2020-03-17,0
"Russia",2020-03-18,54
"Russia",2020-03-19,52
"Russia",2020-03-20,54
"Russia",2020-03-21,53
"Russia",2020-03-22,132
"Russia",2020-03-23,57
"Russia",2020-03-24,163
"Russia",2020-03-25,182
"Russia",2020-03-26,196
"Russia",2020-03-27,228
"Russia",2020-03-28,270
"Russia",2020-03-29,303
"Russia",2020-03-30,500
"Russia",2020-03-31,440
"Russia",2020-04-01,0
"Russia",2020-04-02,771
"Russia",2020-04-03,601
"Russia",2020-04-04,582
"Russia",2020-04-05,658
"Russia",2020-04-06,954
"Russia",2020-04-07,1154
"Russia",2020-04-08,2634
"Russia",2020-04-09,1786
"Russia",2020-04-10,1667
"Russia",2020-04-11,2186
"Russia",2020-04-12,2558
"Singapore",2020-01-01,0
"Singapore",2020-01-02,0
"Singapore",2020-01-03,0
"Singapore",2020-01-04,0
"Singapore",2020-01-05,0
"Singapore",2020-01-06,0
"Singapore",2020-01-07,0
"Singapore",2020-01-08,0
"Singapore",2020-01-09,0
"Singapore",2020-01-10,0
"Singapore",2020-01-11,0
"Singapore",2020-01-12,0
"Singapore",2020-01-13,0
"Singapore",2020-01-14,0
"Singapore",2020-01-15,0
"Singapore",2020-01-16,0
"Singapore",2020-01-17,0
"Singapore",2020-01-18,0
"Singapore",2020-01-19,0
"Singapore",2020-01-20,0
"Singapore",2020-01-21,0
"Singapore",2020-01-22,1
"Singapore",2020-01-23,2
"Singapore",2020-01-24,1
"Singapore",2020-01-25,0
"Singapore",2020-01-26,1
"Singapore",2020-01-27,2
"Singapore",2020-01-28,3
"Singapore",2020-01-29,3
"Singapore",2020-01-30,3
"Singapore",2020-01-31,2
"Singapore",2020-02-01,0
"Singapore",2020-02-02,0
"Singapore",2020-02-03,6
"Singapore",2020-02-04,4
"Singapore",2020-02-05,2
"Singapore",2020-02-06,3
"Singapore",2020-02-07,7
"Singapore",2020-02-08,3
"Singapore",2020-02-09,2
"Singapore",2020-02-10,2
"Singapore",2020-02-11,3
"Singapore",2020-02-12,8
"Singapore",2020-02-13,9
"Singapore",2020-02-14,5
"Singapore",2020-02-15,3
"Singapore",2020-02-16,2
"Singapore",2020-02-17,4
"Singapore",2020-02-18,3
"Singapore",2020-02-19,1
"Singapore",2020-02-20,1
"Singapore",2020-02-21,3
"Singapore",2020-02-22,0
"Singapore",2020-02-23,1
"Singapore",2020-02-24,1
"Singapore",2020-02-25,2
"Singapore",2020-02-26,3
"Singapore",2020-02-27,2
"Singapore",2020-02-28,4
"Singapore",2020-02-29,4
"Singapore",2020-03-01,2
"Singapore",2020-03-02,2
"Singapore",2020-03-03,2
"Singapore",2020-03-04,5
"Singapore",2020-03-05,13
"Singapore",2020-03-06,8
"Singapore",2020-03-07,12
"Singapore",2020-03-08,10
"Singapore",2020-03-09,6
"Singapore",2020-03-10,12
"Singapore",2020-03-11,9
"Singapore",2020-03-12,13
"Singapore",2020-03-13,12
"Singapore",2020-03-14,14
"Singapore",2020-03-15,17
"Singapore",2020-03-16,23
"Singapore",2020-03-17,47
"Singapore",2020-03-18,32
"Singapore",2020-03-19,40
"Singapore",2020-03-20,47
"Singapore",2020-03-21,23
"Singapore",2020-03-22,54
"Singapore",2020-03-23,49
"Singapore",2020-03-24,73
"Singapore",2020-03-25,52
"Singapore",2020-03-26,49
"Singapore",2020-03-27,70
"Singapore",2020-03-28,42
"Singapore",2020-03-29,35
"Singapore",2020-03-30,47
"Singapore",2020-03-31,74
"Singapore",2020-04-01,49
"Singapore",2020-04-02,65
"Singapore",2020-04-03,75
"Singapore",2020-04-04,120
"Singapore",2020-04-05,66
"Singapore",2020-04-06,106
"Singapore",2020-04-07,142
"Singapore",2020-04-08,287
"Singapore",2020-04-09,198
"Singapore",2020-04-10,191
"Singapore",2020-04-11,233
"Singapore",2020-04-12,386
"South Korea",2020-01-01,0
"South Korea",2020-01-02,0
"South Korea",2020-01-03,0
"South Korea",2020-01-04,0
"South Korea",2020-01-05,0
"South Korea",2020-01-06,0
"South Korea",2020-01-07,0
"South Korea",2020-01-08,0
"South Korea",2020-01-09,0
"South Korea",2020-01-10,0
"South Korea",2020-01-11,0
"South Korea",2020-01-12,0
"South Korea",2020-01-13,0
"South Korea",2020-01-14,0
"South Korea",2020-01-15,0
"South Korea",2020-01-16,0
"South Korea",2020-01-17,1
"South Korea",2020-01-18,0
"South Korea",2020-01-19,0
"South Korea",2020-01-20,0
"South Korea",2020-01-21,0
"South Korea",2020-01-22,1
"South Korea",2020-01-23,0
"South Korea",2020-01-24,1
"South Korea",2020-01-25,1
"South Korea",2020-01-26,0
"South Korea",2020-01-27,0
"South Korea",2020-01-28,3
"South Korea",2020-01-29,4
"South Korea",2020-01-30,1
"South Korea",2020-01-31,3
"South Korea",2020-02-01,0
"South Korea",2020-02-02,1
"South Korea",2020-02-03,5
"South Korea",2020-02-04,3
"South Korea",2020-02-05,0
"South Korea",2020-02-06,0
"South Korea",2020-02-07,3
"South Korea",2020-02-08,1
"South Korea",2020-02-09,0
"South Korea",2020-02-10,0
"South Korea",2020-02-11,0
"South Korea",2020-02-12,0
"South Korea",2020-02-13,0
"South Korea",2020-02-14,2
"South Korea",2020-02-15,0
"South Korea",2020-02-16,2
"South Korea",2020-02-17,34
"South Korea",2020-02-18,16
"South Korea",2020-02-19,74
"South Korea",2020-02-20,190
"South Korea",2020-02-21,210
"South Korea",2020-02-22,207
"South Korea",2020-02-23,130
"South Korea",2020-02-24,253
"South Korea",2020-02-25,449
"South Korea",2020-02-26,427
"South Korea",2020-02-27,909
"South Korea",2020-02-28,595
"South Korea",2020-02-29,686
"South Korea",2020-03-01,600
"South Korea",2020-03-02,516
"South Korea",2020-03-03,438
"South Korea",2020-03-04,518
"South Korea",2020-03-05,483
"South Korea",2020-03-06,367
"South Korea",2020-03-07,248
"South Korea",2020-03-08,131
"South Korea",2020-03-09,242
"South Korea",2020-03-10,114
"South Korea",2020-03-11,110
"South Korea",2020-03-12,107
"South Korea",2020-03-13,76
"South Korea",2020-03-14,74
"South Korea",2020-03-15,84
"South Korea",2020-03-16,93
"South Korea",2020-03-17,152
"South Korea",2020-03-18,87
"South Korea",2020-03-19,147
"South Korea",2020-03-20,98
"South Korea",2020-03-21,64
"South Korea",2020-03-22,76
"South Korea",2020-03-23,100
"South Korea",2020-03-24,104
"South Korea",2020-03-25,91
"South Korea",2020-03-26,146
"South Korea",2020-03-27,105
"South Korea",2020-03-28,78
"South Korea",2020-03-29,125
"South Korea",2020-03-30,101
"South Korea",2020-03-31,89
"South Korea",2020-04-01,86
"South Korea",2020-04-02,94
"South Korea",2020-04-03,81
"South Korea",2020-04-04,47
"South Korea",2020-04-05,47
"South Korea",2020-04-06,53
"South Korea",2020-04-07,39
"South Korea",2020-04-08,27
"South Korea",2020-04-09,30
"South Korea",2020-04-10,32
"South Korea",2020-04-11,25
"South Korea",2020-04-12,27
"Spain",2020-01-01,0
"Spain",2020-01-02,0
"Spain",2020-01-03,0
"Spain",2020-01-04,0
"Spain",2020-01-05,0
"Spain",2020-01-06,0
"Spain",2020-01-07,0
"Spain",2020-01-08,0
"Spain",2020-01-09,1
"Spain",2020-01-10,1
"Spain",2020-01-11,0
"Spain",2020-01-12,0
"Spain",2020-01-13,0
"Spain",2020-01-14,0
"Spain",2020-01-15,0
"Spain",2020-01-16,0
"Spain",2020-01-17,0
"Spain",2020-01-18,1
"Spain",2020-01-19,0
"Spain",2020-01-20,0
"Spain",2020-01-21,1
"Spain",2020-01-22,0
"Spain",2020-01-23,0
"Spain",2020-01-24,0
"Spain",2020-01-25,0
"Spain",2020-01-26,0
"Spain",2020-01-27,0
"Spain",2020-01-28,0
"Spain",2020-01-29,0
"Spain",2020-01-30,0
"Spain",2020-01-31,1
"Spain",2020-02-01,0
"Spain",2020-02-02,0
"Spain",2020-02-03,0
"Spain",2020-02-04,0
"Spain",2020-02-05,0
"Spain",2020-02-06,0
"Spain",2020-02-07,0
"Spain",2020-02-08,0
"Spain",2020-02-09,1
"Spain",2020-02-10,0
"Spain",2020-02-11,0
"Spain",2020-02-12,3
"Spain",2020-02-13,0
"Spain",2020-02-14,0
"Spain",2020-02-15,0
"Spain",2020-02-16,0
"Spain",2020-02-17,0
"Spain",2020-02-18,0
"Spain",2020-02-19,0
"Spain",2020-02-20,0
"Spain",2020-02-21,1
"Spain",2020-02-22,1
"Spain",2020-02-23,2
"Spain",2020-02-24,2
"Spain",2020-02-25,1
"Spain",2020-02-26,7
"Spain",2020-02-27,23
"Spain",2020-02-28,23
"Spain",2020-02-29,19
"Spain",2020-03-01,37
"Spain",2020-03-02,72
"Spain",2020-03-03,85
"Spain",2020-03-04,99
"Spain",2020-03-05,190
"Spain",2020-03-06,274
"Spain",2020-03-07,290
"Spain",2020-03-08,369
"Spain",2020-03-09,651
"Spain",2020-03-10,1036
"Spain",2020-03-11,1346
"Spain",2020-03-12,1811
"Spain",2020-03-13,2179
"Spain",2020-03-14,2032
"Spain",2020-03-15,2310
"Spain",2020-03-16,3264
"Spain",2020-03-17,4483
"Spain",2020-03-18,4786
"Spain",2020-03-19,5880
"Spain",2020-03-20,6530
"Spain",2020-03-21,5794
"Spain",2020-03-22,5327
"Spain",2020-03-23,8208
"Spain",2020-03-24,9726
"Spain",2020-03-25,10141
"Spain",2020-03-26,10116
"Spain",2020-03-27,9098
"Spain",2020-03-28,7101
"Spain",2020-03-29,5095
"Spain",2020-03-30,8008
"Spain",2020-03-31,7927
"Spain",2020-04-01,7064
"Spain",2020-04-02,6908
"Spain",2020-04-03,6822
"Spain",2020-04-04,4673
"Spain",2020-04-05,3147
"Spain",2020-04-06,5398
"Spain",2020-04-07,5324
"Spain",2020-04-08,5488
"Spain",2020-04-09,4613
"Spain",2020-04-10,4443
"Spain",2020-04-11,3075
"Spain",2020-04-12,2379
"Sweden",2020-01-01,0
"Sweden",2020-01-02,0
"Sweden",2020-01-03,0
"Sweden",2020-01-04,0
"Sweden",2020-01-05,0
"Sweden",2020-01-06,0
"Sweden",2020-01-07,0
"Sweden",2020-01-08,0
"Sweden",2020-01-09,0
"Sweden",2020-01-10,0
"Sweden",2020-01-11,0
"Sweden",2020-01-12,0
"Sweden",2020-01-13,0
"Sweden",2020-01-14,0
"Sweden",2020-01-15,0
"Sweden",2020-01-16,0
"Sweden",2020-01-17,0
"Sweden",2020-01-18,0
"Sweden",2020-01-19,0
"Sweden",2020-01-20,0
"Sweden",2020-01-21,0
"Sweden",2020-01-22,0
"Sweden",2020-01-23,0
"Sweden",2020-01-24,0
"Sweden",2020-01-25,0
"Sweden",2020-01-26,0
"Sweden",2020-01-27,0
"Sweden",2020-01-28,0
"Sweden",2020-01-29,1
"Sweden",2020-01-30,0
"Sweden",2020-01-31,0
"Sweden",2020-02-01,0
"Sweden",2020-02-02,0
"Sweden",2020-02-03,0
"Sweden",2020-02-04,1
"Sweden",2020-02-05,0
"Sweden",2020-02-06,0
"Sweden",2020-02-07,0
"Sweden",2020-02-08,0
"Sweden",2020-02-09,0
"Sweden",2020-02-10,0
"Sweden",2020-02-11,0
"Sweden",2020-02-12,0
"Sweden",2020-02-13,0
"Sweden",2020-02-14,0
"Sweden",2020-02-15,0
"Sweden",2020-02-16,0
"Sweden",2020-02-17,0
"Sweden",2020-02-18,0
"Sweden",2020-02-19,0
"Sweden",2020-02-20,0
"Sweden",2020-02-21,0
"Sweden",2020-02-22,0
"Sweden",2020-02-23,0
